cicle;temperature;humidity;RSSI;date;hour
1;18;42;-72;23/03/2018;14:11:21
2;18;42;-72;23/03/2018;14:11:31
3;18;42;-73;23/03/2018;14:11:41
4;18;42;-72;23/03/2018;14:11:51
5;18;42;-72;23/03/2018;14:12:01
6;18;42;-72;23/03/2018;14:12:11
7;18;42;-72;23/03/2018;14:12:21
8;18;42;-72;23/03/2018;14:12:31
9;18;42;-72;23/03/2018;14:12:41
10;18;42;-72;23/03/2018;14:12:51
11;18;42;-71;23/03/2018;14:13:01
12;18;42;-72;23/03/2018;14:13:11
13;18;42;-72;23/03/2018;14:13:21
14;18;42;-72;23/03/2018;14:13:31
15;18;42;-72;23/03/2018;14:13:41
16;18;42;-72;23/03/2018;14:13:51
17;18;42;-72;23/03/2018;14:14:01
18;18;42;-72;23/03/2018;14:14:11
19;18;42;-72;23/03/2018;14:14:21
20;18;42;-72;23/03/2018;14:14:31
21;18;42;-73;23/03/2018;14:14:41
22;18;42;-73;23/03/2018;14:14:51
23;18;42;-73;23/03/2018;14:15:01
24;18;42;-73;23/03/2018;14:15:11
25;18;42;-73;23/03/2018;14:15:21
26;18;42;-73;23/03/2018;14:15:31
27;18;42;-73;23/03/2018;14:15:41
28;18;42;-73;23/03/2018;14:15:51
29;18;42;-73;23/03/2018;14:16:01
30;18;42;-73;23/03/2018;14:16:11
31;18;42;-73;23/03/2018;14:16:21
32;18;42;-73;23/03/2018;14:16:31
33;18;42;-72;23/03/2018;14:16:41
34;18;42;-72;23/03/2018;14:16:51
35;18;42;-72;23/03/2018;14:17:01
36;18;43;-72;23/03/2018;14:17:11
37;18;43;-72;23/03/2018;14:17:21
38;18;43;-72;23/03/2018;14:17:31
39;18;43;-73;23/03/2018;14:17:41
40;18;43;-73;23/03/2018;14:17:51
41;18;43;-73;23/03/2018;14:18:01
42;18;43;-73;23/03/2018;14:18:11
43;18;43;-74;23/03/2018;14:18:21
44;18;43;-73;23/03/2018;14:18:31
45;18;43;-73;23/03/2018;14:18:41
46;18;43;-72;23/03/2018;14:18:51
47;18;43;-72;23/03/2018;14:19:01
48;18;43;-72;23/03/2018;14:19:11
49;18;43;-72;23/03/2018;14:19:21
50;18;43;-73;23/03/2018;14:19:31
51;18;43;-72;23/03/2018;14:19:41
52;18;43;-72;23/03/2018;14:19:51
53;18;43;-73;23/03/2018;14:20:01
54;18;43;-74;23/03/2018;14:20:11
55;18;43;-74;23/03/2018;14:20:21
56;18;43;-73;23/03/2018;14:20:31
57;18;43;-73;23/03/2018;14:20:41
58;18;43;-73;23/03/2018;14:20:51
59;18;43;-73;23/03/2018;14:21:01
60;18;43;-73;23/03/2018;14:21:11
61;18;43;-73;23/03/2018;14:21:21
62;18;43;-73;23/03/2018;14:21:31
63;18;43;-73;23/03/2018;14:21:41

1;18;43;-75;23/03/2018;14:27:41
2;18;43;-75;23/03/2018;14:27:51
3;18;43;-75;23/03/2018;14:28:01
4;18;43;-75;23/03/2018;14:28:11
5;18;43;-75;23/03/2018;14:28:21
6;18;43;-75;23/03/2018;14:28:31
7;18;43;-75;23/03/2018;14:28:41
8;18;43;-75;23/03/2018;14:28:51
9;18;43;-75;23/03/2018;14:29:01
10;18;43;-74;23/03/2018;14:29:11
11;18;43;-74;23/03/2018;14:29:21
12;18;43;-73;23/03/2018;14:29:31
13;18;43;-73;23/03/2018;14:29:41
14;18;43;-73;23/03/2018;14:29:51
15;18;43;-73;23/03/2018;14:30:01
16;18;43;-73;23/03/2018;14:30:11
17;18;43;-73;23/03/2018;14:30:21
18;18;43;-73;23/03/2018;14:30:31
19;18;43;-73;23/03/2018;14:30:41
20;18;43;-73;23/03/2018;14:30:51
21;18;43;-73;23/03/2018;14:31:01
22;18;43;-73;23/03/2018;14:31:11
23;18;43;-74;23/03/2018;14:31:21
24;18;43;-75;23/03/2018;14:31:31
25;18;43;-73;23/03/2018;14:31:41
26;18;43;-73;23/03/2018;14:31:51
27;18;43;-73;23/03/2018;14:32:01
28;18;43;-73;23/03/2018;14:32:11
29;18;43;-73;23/03/2018;14:32:21
30;18;43;-73;23/03/2018;14:32:31
31;18;43;-73;23/03/2018;14:32:41
32;18;43;-73;23/03/2018;14:32:51
33;18;43;-73;23/03/2018;14:33:01
34;18;43;-73;23/03/2018;14:33:11
35;18;43;-73;23/03/2018;14:33:21
36;18;43;-73;23/03/2018;14:33:31
37;18;43;-73;23/03/2018;14:33:41
38;18;43;-74;23/03/2018;14:33:51
39;18;43;-74;23/03/2018;14:34:01
40;18;43;-74;23/03/2018;14:34:11
41;18;43;-74;23/03/2018;14:34:21
42;18;43;-75;23/03/2018;14:34:31
43;18;43;-75;23/03/2018;14:34:41
44;18;43;-75;23/03/2018;14:34:51
45;18;43;-75;23/03/2018;14:35:01
46;18;43;-75;23/03/2018;14:35:11
47;18;43;-75;23/03/2018;14:35:21
48;18;43;-74;23/03/2018;14:35:31
49;18;43;-74;23/03/2018;14:35:41
50;18;43;-74;23/03/2018;14:35:51
51;18;43;-74;23/03/2018;14:36:01
52;18;43;-74;23/03/2018;14:36:11
53;18;43;-74;23/03/2018;14:36:21
54;18;43;-74;23/03/2018;14:36:31
55;18;43;-73;23/03/2018;14:36:41
56;18;43;-73;23/03/2018;14:36:51
57;18;43;-73;23/03/2018;14:37:01
58;18;43;-73;23/03/2018;14:37:11
59;18;43;-73;23/03/2018;14:37:21
60;18;43;-73;23/03/2018;14:37:31
61;18;43;-73;23/03/2018;14:37:41
62;18;43;-73;23/03/2018;14:37:51
63;18;43;-73;23/03/2018;14:38:01
64;18;43;-73;23/03/2018;14:38:11

1;18;43;-75;23/03/2018;14:44:51
2;18;43;-75;23/03/2018;14:45:01
3;18;43;-75;23/03/2018;14:45:11
4;18;43;-75;23/03/2018;14:45:21
5;18;43;-75;23/03/2018;14:45:31
6;18;43;-75;23/03/2018;14:45:41
7;18;43;-75;23/03/2018;14:45:51
8;18;43;-75;23/03/2018;14:46:01
9;18;43;-75;23/03/2018;14:46:11
10;18;43;-75;23/03/2018;14:46:21
11;18;43;-74;23/03/2018;14:46:31
12;18;43;-74;23/03/2018;14:46:41
13;18;43;-74;23/03/2018;14:46:51
14;18;43;-74;23/03/2018;14:47:01
15;18;43;-74;23/03/2018;14:47:11
16;18;43;-74;23/03/2018;14:47:21
17;18;43;-74;23/03/2018;14:47:31
18;18;44;-74;23/03/2018;14:47:41
19;18;44;-74;23/03/2018;14:47:51
20;18;44;-74;23/03/2018;14:48:01
21;18;44;-73;23/03/2018;14:48:11
22;18;44;-73;23/03/2018;14:48:21
23;18;44;-73;23/03/2018;14:48:31
24;18;44;-73;23/03/2018;14:48:41
25;18;44;-73;23/03/2018;14:48:51
26;18;44;-73;23/03/2018;14:49:01
27;18;44;-73;23/03/2018;14:49:11
28;18;44;-73;23/03/2018;14:49:21
29;18;44;-73;23/03/2018;14:49:31
30;18;44;-73;23/03/2018;14:49:41
31;18;44;-73;23/03/2018;14:49:51
32;18;44;-73;23/03/2018;14:50:01
33;18;44;-73;23/03/2018;14:50:11
34;18;44;-73;23/03/2018;14:50:21
35;18;44;-72;23/03/2018;14:50:31
36;18;44;-72;23/03/2018;14:50:41
37;18;44;-72;23/03/2018;14:50:51
38;18;44;-72;23/03/2018;14:51:01
39;18;44;-71;23/03/2018;14:51:11
40;18;44;-71;23/03/2018;14:51:21
41;18;44;-71;23/03/2018;14:51:31
42;18;44;-71;23/03/2018;14:51:41
43;18;44;-71;23/03/2018;14:51:51
44;18;44;-71;23/03/2018;14:52:01
45;18;44;-71;23/03/2018;14:52:11
46;18;44;-71;23/03/2018;14:52:21
47;18;44;-71;23/03/2018;14:52:31
48;18;44;-71;23/03/2018;14:52:41
49;18;44;-71;23/03/2018;14:52:51
50;18;44;-71;23/03/2018;14:53:01
51;18;44;-71;23/03/2018;14:53:11
52;18;44;-71;23/03/2018;14:53:21
53;18;44;-71;23/03/2018;14:53:31
54;18;44;-71;23/03/2018;14:53:41
55;18;44;-71;23/03/2018;14:53:51
56;18;44;-71;23/03/2018;14:54:01
57;18;44;-71;23/03/2018;14:54:11
58;18;44;-72;23/03/2018;14:54:21
59;18;44;-72;23/03/2018;14:54:31
60;18;44;-72;23/03/2018;14:54:41
61;18;44;-72;23/03/2018;14:54:51
62;18;44;-72;23/03/2018;14:55:01
63;18;44;-72;23/03/2018;14:55:11

1;18;44;-72;23/03/2018;15:02:31
2;18;45;-73;23/03/2018;15:02:41
3;18;45;-72;23/03/2018;15:02:51
4;18;45;-72;23/03/2018;15:03:01
5;18;45;-72;23/03/2018;15:03:11
6;18;45;-72;23/03/2018;15:03:21
7;18;45;-71;23/03/2018;15:03:31
8;18;45;-71;23/03/2018;15:03:41
9;18;45;-71;23/03/2018;15:03:51
10;18;45;-71;23/03/2018;15:04:01
11;18;45;-72;23/03/2018;15:04:11
12;18;45;-72;23/03/2018;15:04:21
13;18;45;-72;23/03/2018;15:04:31
14;18;45;-72;23/03/2018;15:04:41
15;18;45;-72;23/03/2018;15:04:51
16;18;45;-71;23/03/2018;15:05:01
17;18;45;-71;23/03/2018;15:05:11
18;18;45;-71;23/03/2018;15:05:21
19;18;45;-72;23/03/2018;15:05:31
20;18;45;-72;23/03/2018;15:05:41
21;18;45;-72;23/03/2018;15:05:51
22;18;45;-72;23/03/2018;15:06:01
23;18;45;-72;23/03/2018;15:06:11
24;18;45;-70;23/03/2018;15:06:21
25;18;45;-70;23/03/2018;15:06:31
26;18;45;-70;23/03/2018;15:06:41
27;18;45;-70;23/03/2018;15:06:51
28;18;45;-70;23/03/2018;15:07:01
29;18;45;-71;23/03/2018;15:07:11
30;18;45;-72;23/03/2018;15:07:21
31;18;45;-72;23/03/2018;15:07:31
32;18;45;-72;23/03/2018;15:07:41
33;18;45;-72;23/03/2018;15:07:51
34;18;45;-71;23/03/2018;15:08:01
35;18;45;-71;23/03/2018;15:08:11
36;18;45;-71;23/03/2018;15:08:21
37;18;45;-71;23/03/2018;15:08:31
38;18;45;-71;23/03/2018;15:08:41
39;18;45;-70;23/03/2018;15:08:51
40;18;45;-70;23/03/2018;15:09:01
41;18;45;-70;23/03/2018;15:09:11
42;18;45;-70;23/03/2018;15:09:21
43;18;45;-70;23/03/2018;15:09:31
44;18;45;-70;23/03/2018;15:09:41
