cicle;temperature;humidity;RSSI;date;hour
1;15;49;-60;22/03/2018;13:40:23
2;15;49;-60;22/03/2018;13:40:33
3;15;49;-60;22/03/2018;13:40:43
4;15;49;-60;22/03/2018;13:40:53
5;15;49;-59;22/03/2018;13:41:03
6;15;49;-59;22/03/2018;13:41:13
7;15;49;-59;22/03/2018;13:41:23
8;15;49;-58;22/03/2018;13:41:33
9;15;49;-59;22/03/2018;13:41:43
10;15;49;-58;22/03/2018;13:41:53
11;15;49;-58;22/03/2018;13:42:03
12;15;49;-58;22/03/2018;13:42:13
13;15;49;-59;22/03/2018;13:42:23
14;15;49;-59;22/03/2018;13:42:33
15;15;49;-58;22/03/2018;13:42:43
16;15;49;-59;22/03/2018;13:42:53
17;15;49;-59;22/03/2018;13:43:03
18;15;49;-59;22/03/2018;13:43:13
19;15;49;-60;22/03/2018;13:43:23
20;15;49;-60;22/03/2018;13:43:33
21;15;49;-60;22/03/2018;13:43:43
22;15;49;-61;22/03/2018;13:43:53
23;15;49;-61;22/03/2018;13:44:03
24;15;49;-61;22/03/2018;13:44:13
25;15;50;-61;22/03/2018;13:44:23
26;15;50;-61;22/03/2018;13:44:33
27;15;50;-61;22/03/2018;13:44:43
28;15;50;-61;22/03/2018;13:44:53
29;15;50;-61;22/03/2018;13:45:03
30;15;50;-61;22/03/2018;13:45:13
31;15;50;-61;22/03/2018;13:45:23
32;15;50;-61;22/03/2018;13:45:33
33;15;50;-61;22/03/2018;13:45:43
34;15;50;-61;22/03/2018;13:45:53
35;15;50;-61;22/03/2018;13:46:03
36;15;50;-61;22/03/2018;13:46:13
37;15;50;-61;22/03/2018;13:46:23
38;15;50;-61;22/03/2018;13:46:33
39;15;50;-61;22/03/2018;13:46:43
40;15;50;-60;22/03/2018;13:46:53
41;15;50;-60;22/03/2018;13:47:03
42;15;50;-60;22/03/2018;13:47:13
43;15;50;-60;22/03/2018;13:47:23
44;15;50;-60;22/03/2018;13:47:33
45;15;50;-60;22/03/2018;13:47:43
46;15;50;-60;22/03/2018;13:47:53
47;15;50;-60;22/03/2018;13:48:03
48;15;50;-60;22/03/2018;13:48:13
49;15;50;-60;22/03/2018;13:48:23
50;15;50;-60;22/03/2018;13:48:33
51;15;50;-60;22/03/2018;13:48:43
52;15;50;-60;22/03/2018;13:48:53
53;15;50;-60;22/03/2018;13:49:03
54;15;50;-60;22/03/2018;13:49:13
55;15;50;-61;22/03/2018;13:49:23
56;15;50;-61;22/03/2018;13:49:33
57;15;50;-61;22/03/2018;13:49:43
58;15;50;-61;22/03/2018;13:49:53
59;15;50;-61;22/03/2018;13:50:03
60;15;50;-61;22/03/2018;13:50:13
61;15;50;-61;22/03/2018;13:50:23
62;15;50;-61;22/03/2018;13:50:33
63;15;50;-61;22/03/2018;13:50:43

1;15;50;-59;22/03/2018;13:56:13
2;15;50;-59;22/03/2018;13:56:23
3;15;50;-59;22/03/2018;13:56:33
4;15;50;-59;22/03/2018;13:56:43
5;15;50;-59;22/03/2018;13:56:53
6;15;50;-59;22/03/2018;13:57:03
7;15;50;-59;22/03/2018;13:57:13
8;15;50;-59;22/03/2018;13:57:23
9;15;50;-59;22/03/2018;13:57:33
10;15;50;-59;22/03/2018;13:57:43
11;15;50;-59;22/03/2018;13:57:53
12;15;50;-59;22/03/2018;13:58:03
13;15;50;-59;22/03/2018;13:58:13
14;15;50;-59;22/03/2018;13:58:23
15;15;50;-59;22/03/2018;13:58:33
16;15;50;-59;22/03/2018;13:58:43
17;15;50;-59;22/03/2018;13:58:53
18;15;50;-59;22/03/2018;13:59:03
19;15;50;-58;22/03/2018;13:59:13
20;15;50;-58;22/03/2018;13:59:23
21;15;50;-58;22/03/2018;13:59:33
22;15;50;-58;22/03/2018;13:59:43
23;15;50;-58;22/03/2018;13:59:53
24;15;50;-58;22/03/2018;14:00:03
25;15;50;-58;22/03/2018;14:00:13
26;14;50;-59;22/03/2018;14:00:23
27;14;50;-59;22/03/2018;14:00:33
28;14;50;-58;22/03/2018;14:00:43
29;14;50;-58;22/03/2018;14:00:53
30;14;50;-58;22/03/2018;14:01:03
31;14;50;-58;22/03/2018;14:01:13
32;14;50;-58;22/03/2018;14:01:23
33;14;50;-58;22/03/2018;14:01:33
34;14;50;-58;22/03/2018;14:01:43
35;14;50;-58;22/03/2018;14:01:53
36;14;50;-58;22/03/2018;14:02:03
37;14;50;-58;22/03/2018;14:02:13
38;14;50;-58;22/03/2018;14:02:23
39;14;50;-58;22/03/2018;14:02:33
40;14;50;-58;22/03/2018;14:02:43
41;14;50;-58;22/03/2018;14:02:53
42;14;50;-58;22/03/2018;14:03:03
43;14;50;-59;22/03/2018;14:03:13
44;14;50;-59;22/03/2018;14:03:23
45;14;50;-59;22/03/2018;14:03:33
46;14;50;-59;22/03/2018;14:03:43
47;14;50;-60;22/03/2018;14:03:53
48;14;50;-61;22/03/2018;14:04:03
49;14;50;-61;22/03/2018;14:04:13
50;14;50;-61;22/03/2018;14:04:23
51;14;50;-61;22/03/2018;14:04:33
52;14;50;-61;22/03/2018;14:04:43
53;14;50;-60;22/03/2018;14:04:53
54;14;50;-60;22/03/2018;14:05:03
55;14;50;-60;22/03/2018;14:05:13
56;14;50;-60;22/03/2018;14:05:23
57;14;50;-60;22/03/2018;14:05:33
58;14;50;-60;22/03/2018;14:05:43
59;14;50;-60;22/03/2018;14:05:53
60;14;50;-61;22/03/2018;14:06:03
61;14;50;-61;22/03/2018;14:06:13
62;14;50;-61;22/03/2018;14:06:23
63;14;50;-61;22/03/2018;14:06:33

1;15;50;-62;22/03/2018;14:11:43
2;15;50;-62;22/03/2018;14:11:53
3;15;50;-62;22/03/2018;14:12:03
4;15;50;-62;22/03/2018;14:12:13
5;15;50;-62;22/03/2018;14:12:23
6;14;50;-62;22/03/2018;14:12:33
7;14;51;-62;22/03/2018;14:12:43
8;14;51;-62;22/03/2018;14:12:53
9;14;51;-62;22/03/2018;14:13:03
10;14;51;-62;22/03/2018;14:13:13
11;14;51;-62;22/03/2018;14:13:23
12;14;51;-63;22/03/2018;14:13:33
13;14;51;-63;22/03/2018;14:13:43
14;14;51;-63;22/03/2018;14:13:53
15;14;51;-63;22/03/2018;14:14:03
16;14;51;-63;22/03/2018;14:14:13
17;14;51;-63;22/03/2018;14:14:23
18;14;51;-63;22/03/2018;14:14:33
19;14;51;-63;22/03/2018;14:14:43
20;14;51;-63;22/03/2018;14:14:53
21;14;51;-62;22/03/2018;14:15:03
22;14;51;-62;22/03/2018;14:15:13
23;14;51;-62;22/03/2018;14:15:23
24;14;51;-62;22/03/2018;14:15:33
25;14;51;-62;22/03/2018;14:15:43
26;14;51;-62;22/03/2018;14:15:53
27;14;51;-62;22/03/2018;14:16:03
28;14;51;-62;22/03/2018;14:16:13
29;14;51;-62;22/03/2018;14:16:23
30;14;51;-62;22/03/2018;14:16:33
31;14;51;-62;22/03/2018;14:16:43
32;14;51;-62;22/03/2018;14:16:53
33;14;51;-62;22/03/2018;14:17:03
34;14;51;-62;22/03/2018;14:17:13
35;14;51;-62;22/03/2018;14:17:23
36;14;51;-61;22/03/2018;14:17:33
37;14;51;-61;22/03/2018;14:17:43
38;14;51;-61;22/03/2018;14:17:53
39;14;51;-61;22/03/2018;14:18:03
40;14;51;-61;22/03/2018;14:18:13
41;14;51;-61;22/03/2018;14:18:23
42;14;51;-60;22/03/2018;14:18:33
43;14;51;-60;22/03/2018;14:18:43
44;14;51;-60;22/03/2018;14:18:53
45;14;51;-60;22/03/2018;14:19:03
46;14;51;-60;22/03/2018;14:19:13
47;14;51;-60;22/03/2018;14:19:23
48;14;51;-60;22/03/2018;14:19:33
49;14;51;-60;22/03/2018;14:19:43
50;14;51;-60;22/03/2018;14:19:53
51;15;51;-60;22/03/2018;14:20:03
52;15;51;-60;22/03/2018;14:20:13
53;15;51;-60;22/03/2018;14:20:23
54;15;51;-60;22/03/2018;14:20:33
55;15;51;-60;22/03/2018;14:20:43
56;15;51;-60;22/03/2018;14:20:53
57;15;51;-60;22/03/2018;14:21:03
58;15;51;-60;22/03/2018;14:21:13
59;15;51;-60;22/03/2018;14:21:23
60;15;51;-60;22/03/2018;14:21:33
61;15;51;-60;22/03/2018;14:21:43

1;15;51;-61;22/03/2018;14:26:13
2;15;51;-61;22/03/2018;14:26:23
3;15;51;-61;22/03/2018;14:26:33
4;15;51;-61;22/03/2018;14:26:43
5;15;51;-61;22/03/2018;14:26:53
6;15;51;-61;22/03/2018;14:27:03
7;15;51;-61;22/03/2018;14:27:13
8;15;51;-61;22/03/2018;14:27:23
9;15;51;-61;22/03/2018;14:27:33
10;15;51;-61;22/03/2018;14:27:43
11;15;51;-61;22/03/2018;14:27:53
12;15;51;-61;22/03/2018;14:28:03
13;15;51;-61;22/03/2018;14:28:13
14;15;51;-61;22/03/2018;14:28:23
15;15;51;-61;22/03/2018;14:28:33
16;15;51;-61;22/03/2018;14:28:43
17;15;51;-61;22/03/2018;14:28:53
18;15;51;-61;22/03/2018;14:29:03
19;15;51;-61;22/03/2018;14:29:13
20;15;51;-61;22/03/2018;14:29:23
21;15;51;-61;22/03/2018;14:29:33
22;15;51;-61;22/03/2018;14:29:43
23;15;51;-61;22/03/2018;14:29:53
24;15;51;-61;22/03/2018;14:30:03
25;15;51;-61;22/03/2018;14:30:13
26;15;51;-61;22/03/2018;14:30:23
27;15;51;-61;22/03/2018;14:30:33
28;15;51;-61;22/03/2018;14:30:43
29;15;51;-61;22/03/2018;14:30:53
30;15;51;-61;22/03/2018;14:31:03
31;15;51;-61;22/03/2018;14:31:13
32;14;51;-61;22/03/2018;14:31:23
33;14;51;-61;22/03/2018;14:31:33
34;14;51;-61;22/03/2018;14:31:43
35;14;51;-61;22/03/2018;14:31:53
36;14;51;-61;22/03/2018;14:32:03
37;14;51;-61;22/03/2018;14:32:13
38;14;51;-61;22/03/2018;14:32:23
39;14;51;-61;22/03/2018;14:32:33
40;14;51;-61;22/03/2018;14:32:43
41;14;51;-61;22/03/2018;14:32:53
42;14;51;-61;22/03/2018;14:33:03
43;14;51;-61;22/03/2018;14:33:13
44;14;51;-61;22/03/2018;14:33:23
45;14;51;-61;22/03/2018;14:33:33
46;14;51;-61;22/03/2018;14:33:43
47;14;51;-61;22/03/2018;14:33:53
48;14;51;-61;22/03/2018;14:34:03
49;14;51;-61;22/03/2018;14:34:13
50;14;51;-61;22/03/2018;14:34:23
51;14;51;-61;22/03/2018;14:34:33
52;14;51;-61;22/03/2018;14:34:43
53;14;51;-61;22/03/2018;14:34:53
54;14;51;-61;22/03/2018;14:35:03
55;14;51;-61;22/03/2018;14:35:13
56;14;51;-61;22/03/2018;14:35:23
57;14;51;-61;22/03/2018;14:35:33
58;14;51;-61;22/03/2018;14:35:43
59;14;51;-61;22/03/2018;14:35:53
60;14;51;-61;22/03/2018;14:36:03
61;14;51;-61;22/03/2018;14:36:13
62;14;51;-61;22/03/2018;14:36:23
63;14;51;-61;22/03/2018;14:36:33
