cicle;temperature;humidity;RSSI;date;hour
1;10;67;-89;22/03/2018;22:43:23
2;10;67;-89;22/03/2018;22:43:33
3;10;67;-90;22/03/2018;22:43:43
4;10;67;-89;22/03/2018;22:43:53
5;10;67;-90;22/03/2018;22:44:03
6;10;67;-90;22/03/2018;22:44:13
7;10;67;-90;22/03/2018;22:44:23
8;10;67;-91;22/03/2018;22:44:33
9;10;67;-90;22/03/2018;22:44:43
10;10;67;-89;22/03/2018;22:44:53
11;10;67;-90;22/03/2018;22:45:03
12;10;67;-90;22/03/2018;22:45:13
13;10;67;-90;22/03/2018;22:45:23
14;10;67;-90;22/03/2018;22:45:33
15;10;67;-90;22/03/2018;22:45:43
16;10;68;-90;22/03/2018;22:45:53
17;10;68;-90;22/03/2018;22:46:03
18;10;68;-90;22/03/2018;22:46:13
19;10;68;-90;22/03/2018;22:46:23
20;10;68;-90;22/03/2018;22:46:33
21;10;68;-90;22/03/2018;22:46:43
22;10;68;-90;22/03/2018;22:46:53
23;10;68;-90;22/03/2018;22:47:03
24;10;68;-90;22/03/2018;22:47:13
25;10;68;-90;22/03/2018;22:47:23
26;10;68;-90;22/03/2018;22:47:33
27;10;68;-90;22/03/2018;22:47:43
28;10;68;-90;22/03/2018;22:47:53
29;10;68;-90;22/03/2018;22:48:03
30;10;68;-90;22/03/2018;22:48:13
31;10;68;-90;22/03/2018;22:48:23
32;10;68;-90;22/03/2018;22:48:33
33;10;68;-90;22/03/2018;22:48:43
34;10;68;-90;22/03/2018;22:48:53
35;10;68;-90;22/03/2018;22:49:03
36;10;68;-90;22/03/2018;22:49:13
37;10;68;-90;22/03/2018;22:49:23
38;10;68;-90;22/03/2018;22:49:33
39;10;68;-90;22/03/2018;22:49:43
40;10;68;-90;22/03/2018;22:49:53
41;10;68;-90;22/03/2018;22:50:03
42;10;69;-90;22/03/2018;22:50:13
43;10;69;-90;22/03/2018;22:50:23
44;10;69;-90;22/03/2018;22:50:33
45;10;69;-90;22/03/2018;22:50:43
46;10;69;-90;22/03/2018;22:50:53
47;10;69;-90;22/03/2018;22:51:03
48;10;69;-90;22/03/2018;22:51:13
49;10;69;-90;22/03/2018;22:51:23
50;10;69;-90;22/03/2018;22:51:33
51;10;69;-90;22/03/2018;22:51:43
52;10;69;-90;22/03/2018;22:51:53
53;10;69;-89;22/03/2018;22:52:03
54;10;69;-90;22/03/2018;22:52:13
55;10;69;-90;22/03/2018;22:52:23
56;10;69;-90;22/03/2018;22:52:33
57;10;69;-89;22/03/2018;22:52:43
58;10;69;-89;22/03/2018;22:52:53
59;10;69;-89;22/03/2018;22:53:03
60;10;69;-89;22/03/2018;22:53:13
61;10;69;-89;22/03/2018;22:53:23
62;10;69;-89;22/03/2018;22:53:33
63;10;69;-89;22/03/2018;22:53:43
64;10;69;-89;22/03/2018;22:53:53

1;10;69;-91;22/03/2018;22:59:43
2;10;69;-91;22/03/2018;22:59:53
3;10;69;-91;22/03/2018;23:00:03
4;10;69;-91;22/03/2018;23:00:13
5;10;69;-91;22/03/2018;23:00:23
6;10;69;-91;22/03/2018;23:00:33
7;10;69;-91;22/03/2018;23:00:43
8;10;69;-91;22/03/2018;23:00:53
9;10;69;-91;22/03/2018;23:01:03
10;10;69;-91;22/03/2018;23:01:13
11;10;69;-91;22/03/2018;23:01:23
12;10;69;-91;22/03/2018;23:01:33
13;10;69;-91;22/03/2018;23:01:43
14;10;69;-91;22/03/2018;23:01:53
15;10;69;-91;22/03/2018;23:02:03
16;10;70;-91;22/03/2018;23:02:13
17;10;70;-91;22/03/2018;23:02:23
18;10;70;-91;22/03/2018;23:02:33
19;10;70;-91;22/03/2018;23:02:43
20;10;70;-91;22/03/2018;23:02:53
21;10;70;-91;22/03/2018;23:03:03
22;10;70;-91;22/03/2018;23:03:13
23;10;70;-91;22/03/2018;23:03:23
24;10;70;-91;22/03/2018;23:03:33
25;10;70;-91;22/03/2018;23:03:43
26;10;70;-91;22/03/2018;23:03:53
27;10;70;-91;22/03/2018;23:04:03
28;10;70;-91;22/03/2018;23:04:13
29;10;70;-91;22/03/2018;23:04:23
30;10;70;-91;22/03/2018;23:04:33
31;10;70;-91;22/03/2018;23:04:43
32;10;70;-91;22/03/2018;23:04:53
33;10;70;-91;22/03/2018;23:05:03
34;10;70;-91;22/03/2018;23:05:13
35;10;70;-91;22/03/2018;23:05:23
36;10;70;-91;22/03/2018;23:05:33
37;10;70;-91;22/03/2018;23:05:43
38;10;70;-91;22/03/2018;23:05:53
39;10;70;-90;22/03/2018;23:06:03
40;10;70;-90;22/03/2018;23:06:13
41;10;70;-90;22/03/2018;23:06:23
42;10;70;-90;22/03/2018;23:06:33
43;10;70;-90;22/03/2018;23:06:43
44;10;70;-90;22/03/2018;23:06:53
45;10;70;-90;22/03/2018;23:07:03
46;10;70;-90;22/03/2018;23:07:13
47;10;70;-90;22/03/2018;23:07:23
48;10;70;-90;22/03/2018;23:07:33
49;10;70;-89;22/03/2018;23:07:43
50;10;70;-89;22/03/2018;23:07:53
51;10;70;-89;22/03/2018;23:08:03
52;10;70;-89;22/03/2018;23:08:13
53;10;70;-89;22/03/2018;23:08:23
54;10;70;-89;22/03/2018;23:08:33
55;10;70;-89;22/03/2018;23:08:43
56;10;70;-89;22/03/2018;23:08:53
57;10;70;-89;22/03/2018;23:09:03
58;10;70;-90;22/03/2018;23:09:13
59;10;70;-90;22/03/2018;23:09:23
60;10;70;-90;22/03/2018;23:09:33
61;10;70;-90;22/03/2018;23:09:43
62;10;70;-90;22/03/2018;23:09:53
63;10;70;-90;22/03/2018;23:10:03

1;10;70;-89;22/03/2018;23:16:43
2;10;70;-89;22/03/2018;23:16:53
3;10;70;-89;22/03/2018;23:17:03
4;10;70;-89;22/03/2018;23:17:13
5;10;70;-89;22/03/2018;23:17:23
6;10;70;-89;22/03/2018;23:17:33
7;10;70;-89;22/03/2018;23:17:43
8;10;70;-89;22/03/2018;23:17:53
9;10;70;-89;22/03/2018;23:18:03
10;10;70;-89;22/03/2018;23:18:13
11;10;70;-88;22/03/2018;23:18:23
12;10;70;-88;22/03/2018;23:18:33
13;10;70;-88;22/03/2018;23:18:43
14;9;70;-88;22/03/2018;23:18:53
15;9;70;-88;22/03/2018;23:19:03
16;9;70;-88;22/03/2018;23:19:13
17;9;70;-88;22/03/2018;23:19:23
18;9;70;-88;22/03/2018;23:19:33
19;9;70;-88;22/03/2018;23:19:43
20;9;70;-88;22/03/2018;23:19:53
21;9;70;-88;22/03/2018;23:20:03
22;9;70;-88;22/03/2018;23:20:13
23;9;70;-88;22/03/2018;23:20:23
24;9;70;-88;22/03/2018;23:20:33
25;9;70;-88;22/03/2018;23:20:43
26;9;70;-88;22/03/2018;23:20:53
27;9;70;-88;22/03/2018;23:21:03
28;9;70;-88;22/03/2018;23:21:13
29;9;70;-88;22/03/2018;23:21:23
30;9;70;-88;22/03/2018;23:21:33
31;9;70;-88;22/03/2018;23:21:43
32;9;70;-88;22/03/2018;23:21:53
33;9;70;-88;22/03/2018;23:22:03
34;9;70;-89;22/03/2018;23:22:13
35;9;70;-89;22/03/2018;23:22:23
36;9;70;-89;22/03/2018;23:22:33
37;9;70;-89;22/03/2018;23:22:43
38;9;70;-89;22/03/2018;23:22:53
39;9;70;-89;22/03/2018;23:23:03
40;9;70;-89;22/03/2018;23:23:13
41;9;70;-89;22/03/2018;23:23:23
