cicle;temperature;humidity;RSSI;date;hour
1;14;64;-96;25/03/2018;12:51:58
2;14;64;-96;25/03/2018;12:52:08
3;14;64;-96;25/03/2018;12:52:18
4;14;64;-95;25/03/2018;12:52:28
5;14;64;-95;25/03/2018;12:52:38
6;14;64;-95;25/03/2018;12:52:48
7;14;64;-94;25/03/2018;12:52:58
8;14;64;-94;25/03/2018;12:53:08
9;14;64;-94;25/03/2018;12:53:18
10;14;64;-95;25/03/2018;12:53:28
11;14;64;-95;25/03/2018;12:53:38
12;14;64;-95;25/03/2018;12:53:48
13;14;64;-95;25/03/2018;12:53:58
14;14;64;-95;25/03/2018;12:54:08
15;14;64;-95;25/03/2018;12:54:18
16;14;64;-96;25/03/2018;12:54:28
17;14;64;-96;25/03/2018;12:54:38
18;14;64;-96;25/03/2018;12:54:48
19;14;64;-96;25/03/2018;12:54:58
20;14;64;-96;25/03/2018;12:55:08
21;14;64;-96;25/03/2018;12:55:18
22;14;64;-96;25/03/2018;12:55:28
23;14;64;-96;25/03/2018;12:55:38
24;14;64;-96;25/03/2018;12:55:48
25;14;64;-96;25/03/2018;12:55:58
26;14;64;-96;25/03/2018;12:56:08
27;14;64;-96;25/03/2018;12:56:18
28;14;64;-97;25/03/2018;12:56:28
29;14;64;-97;25/03/2018;12:56:38
30;14;64;-97;25/03/2018;12:56:48
31;14;64;-97;25/03/2018;12:56:58
32;14;64;-97;25/03/2018;12:57:08
33;14;64;-97;25/03/2018;12:57:18
34;14;64;-97;25/03/2018;12:57:28
35;14;64;-97;25/03/2018;12:57:38
36;14;64;-97;25/03/2018;12:57:48
37;14;64;-97;25/03/2018;12:57:58
38;14;64;-97;25/03/2018;12:58:08
39;14;64;-97;25/03/2018;12:58:18
40;14;64;-97;25/03/2018;12:58:28
41;14;64;-97;25/03/2018;12:58:38
42;14;64;-97;25/03/2018;12:58:48
43;14;64;-97;25/03/2018;12:58:58
44;14;64;-97;25/03/2018;12:59:08
45;14;64;-97;25/03/2018;12:59:18
46;14;64;-97;25/03/2018;12:59:28
47;14;64;-97;25/03/2018;12:59:38
48;14;64;-97;25/03/2018;12:59:48
49;14;64;-97;25/03/2018;12:59:58
50;14;64;-97;25/03/2018;13:00:08
51;14;64;-97;25/03/2018;13:00:18
52;14;64;-97;25/03/2018;13:00:28
53;14;64;-97;25/03/2018;13:00:38
54;14;64;-97;25/03/2018;13:00:48
55;14;64;-97;25/03/2018;13:00:58
56;14;64;-97;25/03/2018;13:01:08
57;14;64;-97;25/03/2018;13:01:18
58;14;64;-97;25/03/2018;13:01:28
59;14;64;-97;25/03/2018;13:01:38
60;14;64;-97;25/03/2018;13:01:48
61;14;64;-97;25/03/2018;13:01:58
62;14;64;-97;25/03/2018;13:02:08
63;14;64;-97;25/03/2018;13:02:18

1;14;64;-98;25/03/2018;13:09:48
2;14;64;-98;25/03/2018;13:09:58
3;14;64;-98;25/03/2018;13:10:08
4;14;64;-98;25/03/2018;13:10:18
5;14;64;-98;25/03/2018;13:10:28
6;14;64;-98;25/03/2018;13:10:38
7;14;64;-97;25/03/2018;13:10:48
8;14;64;-97;25/03/2018;13:10:58
9;14;64;-97;25/03/2018;13:11:08
10;14;64;-97;25/03/2018;13:11:18
11;14;64;-97;25/03/2018;13:11:28
12;14;64;-97;25/03/2018;13:11:38
13;14;64;-97;25/03/2018;13:11:48
14;14;64;-97;25/03/2018;13:11:58
15;14;64;-97;25/03/2018;13:12:08
16;14;64;-97;25/03/2018;13:12:18
17;14;64;-97;25/03/2018;13:12:28
18;14;64;-97;25/03/2018;13:12:38
19;14;64;-97;25/03/2018;13:12:48
20;14;64;-97;25/03/2018;13:12:58
21;14;64;-97;25/03/2018;13:13:08
22;14;64;-97;25/03/2018;13:13:18
23;14;64;-97;25/03/2018;13:13:28
24;14;64;-97;25/03/2018;13:13:38
25;14;64;-97;25/03/2018;13:13:48
26;14;64;-97;25/03/2018;13:13:58
27;14;64;-97;25/03/2018;13:14:08
28;14;64;-97;25/03/2018;13:14:18
29;14;64;-97;25/03/2018;13:14:28
30;14;64;-97;25/03/2018;13:14:38
31;14;64;-97;25/03/2018;13:14:48
32;14;64;-97;25/03/2018;13:14:58
33;14;64;-97;25/03/2018;13:15:08
34;14;64;-97;25/03/2018;13:15:18
35;14;64;-97;25/03/2018;13:15:28
36;14;64;-97;25/03/2018;13:15:38
37;14;64;-97;25/03/2018;13:15:48
38;14;64;-97;25/03/2018;13:15:58
39;14;64;-97;25/03/2018;13:16:08
40;14;64;-97;25/03/2018;13:16:18
41;14;64;-97;25/03/2018;13:16:28
42;14;64;-97;25/03/2018;13:16:38
43;14;64;-97;25/03/2018;13:16:48
44;14;64;-97;25/03/2018;13:16:58
45;14;64;-97;25/03/2018;13:17:08
46;14;64;-97;25/03/2018;13:17:18
47;14;64;-97;25/03/2018;13:17:28
48;14;64;-97;25/03/2018;13:17:38
49;14;64;-97;25/03/2018;13:17:48
50;14;64;-97;25/03/2018;13:17:58
51;14;64;-97;25/03/2018;13:18:08
52;14;64;-97;25/03/2018;13:18:18
53;14;64;-97;25/03/2018;13:18:28
54;14;64;-97;25/03/2018;13:18:38
55;14;64;-97;25/03/2018;13:18:48
56;14;64;-97;25/03/2018;13:18:58
57;14;64;-97;25/03/2018;13:19:08
58;14;64;-97;25/03/2018;13:19:18
59;14;64;-97;25/03/2018;13:19:28
60;14;64;-97;25/03/2018;13:19:38
61;14;64;-97;25/03/2018;13:19:48
