cicle;temperature;humidity;RSSI;date;hour
1;15;43;-81;24/03/2018;13:47:58
2;15;43;-81;24/03/2018;13:48:08
3;15;43;-81;24/03/2018;13:48:18
4;15;43;-81;24/03/2018;13:48:28
5;15;43;-81;24/03/2018;13:48:38
6;15;43;-81;24/03/2018;13:48:48
7;15;43;-82;24/03/2018;13:48:58
8;15;43;-82;24/03/2018;13:49:08
9;15;43;-82;24/03/2018;13:49:18
10;15;43;-82;24/03/2018;13:49:28
11;15;43;-82;24/03/2018;13:49:38
12;15;43;-82;24/03/2018;13:49:48
13;15;43;-82;24/03/2018;13:49:58
14;15;43;-82;24/03/2018;13:50:08
15;15;43;-82;24/03/2018;13:50:18
16;15;43;-82;24/03/2018;13:50:28
17;15;43;-82;24/03/2018;13:50:38
18;15;43;-82;24/03/2018;13:50:48
19;15;43;-82;24/03/2018;13:50:58
20;15;43;-82;24/03/2018;13:51:08
21;15;43;-82;24/03/2018;13:51:18
22;15;43;-82;24/03/2018;13:51:28
23;15;43;-82;24/03/2018;13:51:38
24;15;43;-82;24/03/2018;13:51:48
25;15;43;-82;24/03/2018;13:51:58
26;15;43;-82;24/03/2018;13:52:08
27;15;43;-82;24/03/2018;13:52:18
28;15;43;-82;24/03/2018;13:52:28
29;15;43;-82;24/03/2018;13:52:38
30;15;43;-82;24/03/2018;13:52:48
31;15;43;-82;24/03/2018;13:52:58
32;15;43;-82;24/03/2018;13:53:08
33;15;43;-82;24/03/2018;13:53:18
34;15;43;-83;24/03/2018;13:53:28
35;15;43;-83;24/03/2018;13:53:38
36;15;43;-83;24/03/2018;13:53:48
37;15;43;-83;24/03/2018;13:53:58
38;15;43;-83;24/03/2018;13:54:08
39;15;43;-83;24/03/2018;13:54:18
40;15;43;-83;24/03/2018;13:54:28
41;15;43;-83;24/03/2018;13:54:38
42;15;43;-83;24/03/2018;13:54:48
43;15;43;-83;24/03/2018;13:54:58
44;15;44;-83;24/03/2018;13:55:08
45;15;44;-83;24/03/2018;13:55:18
46;15;44;-83;24/03/2018;13:55:28
47;15;44;-83;24/03/2018;13:55:38
48;15;44;-83;24/03/2018;13:55:48
49;15;44;-83;24/03/2018;13:55:58
50;15;44;-83;24/03/2018;13:56:08
51;15;44;-83;24/03/2018;13:56:18
52;15;44;-83;24/03/2018;13:56:28
53;15;44;-83;24/03/2018;13:56:38
54;15;44;-83;24/03/2018;13:56:48
55;15;44;-82;24/03/2018;13:56:58
56;15;44;-82;24/03/2018;13:57:08
57;15;44;-81;24/03/2018;13:57:18
58;15;44;-81;24/03/2018;13:57:28
59;15;44;-80;24/03/2018;13:57:38
60;15;44;-80;24/03/2018;13:57:48
61;15;44;-79;24/03/2018;13:57:58
62;15;44;-79;24/03/2018;13:58:08
63;15;44;-79;24/03/2018;13:58:18
64;15;44;-79;24/03/2018;13:58:28
65;15;44;-79;24/03/2018;13:58:38

1;15;44;-81;24/03/2018;14:06:18
2;15;44;-81;24/03/2018;14:06:28
3;15;44;-82;24/03/2018;14:06:38
4;15;44;-82;24/03/2018;14:06:48
5;15;44;-82;24/03/2018;14:06:58
6;15;44;-82;24/03/2018;14:07:08
7;15;44;-82;24/03/2018;14:07:18
8;15;44;-82;24/03/2018;14:07:28
9;15;44;-82;24/03/2018;14:07:38
10;15;44;-82;24/03/2018;14:07:48
11;15;44;-82;24/03/2018;14:07:58
12;15;44;-82;24/03/2018;14:08:08
13;15;44;-82;24/03/2018;14:08:18
14;15;44;-82;24/03/2018;14:08:28
15;15;44;-82;24/03/2018;14:08:38
16;15;44;-82;24/03/2018;14:08:48
17;15;44;-82;24/03/2018;14:08:58
18;15;44;-82;24/03/2018;14:09:08
19;15;44;-82;24/03/2018;14:09:18
20;15;44;-82;24/03/2018;14:09:28
21;15;44;-82;24/03/2018;14:09:38
22;15;44;-82;24/03/2018;14:09:48
23;15;44;-82;24/03/2018;14:09:58
24;15;44;-82;24/03/2018;14:10:08
25;15;44;-82;24/03/2018;14:10:18
26;15;44;-81;24/03/2018;14:10:28
27;15;44;-82;24/03/2018;14:10:38
28;15;44;-82;24/03/2018;14:10:48
29;15;44;-82;24/03/2018;14:10:58
30;15;44;-82;24/03/2018;14:11:08
31;15;44;-82;24/03/2018;14:11:18
32;15;44;-82;24/03/2018;14:11:28
33;15;44;-82;24/03/2018;14:11:38
34;15;44;-83;24/03/2018;14:11:48
35;15;44;-81;24/03/2018;14:11:58
36;15;44;-80;24/03/2018;14:12:08
37;15;44;-80;24/03/2018;14:12:18
38;15;44;-80;24/03/2018;14:12:28
39;15;44;-80;24/03/2018;14:12:38
40;15;44;-80;24/03/2018;14:12:48
41;15;45;-82;24/03/2018;14:12:58
42;15;45;-82;24/03/2018;14:13:08
43;15;45;-82;24/03/2018;14:13:18
44;15;45;-82;24/03/2018;14:13:28
45;15;45;-82;24/03/2018;14:13:38
46;15;45;-80;24/03/2018;14:13:48
47;15;45;-80;24/03/2018;14:13:58
48;15;45;-80;24/03/2018;14:14:08
49;15;45;-80;24/03/2018;14:14:18
50;15;45;-79;24/03/2018;14:14:28
51;16;45;-79;24/03/2018;14:14:38
52;16;45;-79;24/03/2018;14:14:48
53;16;45;-79;24/03/2018;14:14:58
54;16;45;-80;24/03/2018;14:15:08
55;16;45;-80;24/03/2018;14:15:18
56;16;45;-80;24/03/2018;14:15:28
57;16;45;-80;24/03/2018;14:15:38
58;16;45;-80;24/03/2018;14:15:48
59;16;45;-80;24/03/2018;14:15:58
60;16;45;-79;24/03/2018;14:16:08
61;16;45;-79;24/03/2018;14:16:18
62;16;45;-79;24/03/2018;14:16:28

1;16;45;-79;24/03/2018;14:22:38
2;16;45;-79;24/03/2018;14:22:48
3;16;45;-79;24/03/2018;14:22:58
4;16;45;-79;24/03/2018;14:23:08
5;16;45;-79;24/03/2018;14:23:18
6;16;45;-79;24/03/2018;14:23:28
7;16;45;-79;24/03/2018;14:23:38
8;16;45;-79;24/03/2018;14:23:48
9;16;45;-79;24/03/2018;14:23:58
10;16;45;-80;24/03/2018;14:24:08
11;16;45;-80;24/03/2018;14:24:18
12;16;45;-81;24/03/2018;14:24:28
13;16;45;-81;24/03/2018;14:24:38
14;16;45;-79;24/03/2018;14:24:48
15;16;45;-79;24/03/2018;14:24:58
16;16;45;-79;24/03/2018;14:25:08
17;16;45;-79;24/03/2018;14:25:18
18;16;45;-79;24/03/2018;14:25:28
19;16;45;-79;24/03/2018;14:25:38
20;16;45;-80;24/03/2018;14:25:48
21;16;45;-80;24/03/2018;14:25:58
22;16;45;-80;24/03/2018;14:26:08
23;16;45;-80;24/03/2018;14:26:18
24;16;45;-80;24/03/2018;14:26:28
25;16;45;-80;24/03/2018;14:26:38
26;16;45;-80;24/03/2018;14:26:48
27;16;45;-80;24/03/2018;14:26:58
28;16;45;-80;24/03/2018;14:27:08
29;16;45;-80;24/03/2018;14:27:18
30;16;45;-80;24/03/2018;14:27:28
31;16;45;-80;24/03/2018;14:27:38
32;16;45;-80;24/03/2018;14:27:48
33;16;45;-80;24/03/2018;14:27:58
34;16;45;-80;24/03/2018;14:28:08
35;16;45;-80;24/03/2018;14:28:18
36;16;45;-80;24/03/2018;14:28:28
37;16;45;-80;24/03/2018;14:28:38
38;16;45;-80;24/03/2018;14:28:48
39;16;45;-79;24/03/2018;14:28:58
40;16;45;-79;24/03/2018;14:29:08
41;16;45;-79;24/03/2018;14:29:18
42;16;45;-79;24/03/2018;14:29:28
43;16;45;-79;24/03/2018;14:29:38
44;16;45;-79;24/03/2018;14:29:48
45;16;45;-79;24/03/2018;14:29:58
46;16;45;-79;24/03/2018;14:30:08
47;16;45;-79;24/03/2018;14:30:18
48;16;45;-79;24/03/2018;14:30:28
49;16;45;-79;24/03/2018;14:30:38
50;16;45;-79;24/03/2018;14:30:48
51;16;45;-79;24/03/2018;14:30:58
52;16;45;-79;24/03/2018;14:31:08
53;16;45;-79;24/03/2018;14:31:18
54;16;45;-79;24/03/2018;14:31:28
55;16;45;-79;24/03/2018;14:31:38
56;16;45;-79;24/03/2018;14:31:48
57;16;45;-80;24/03/2018;14:31:58
58;16;45;-80;24/03/2018;14:32:08
59;16;45;-80;24/03/2018;14:32:18
60;16;45;-80;24/03/2018;14:32:28
61;16;45;-80;24/03/2018;14:32:38
62;16;46;-80;24/03/2018;14:32:48
63;16;46;-80;24/03/2018;14:32:58

1;16;46;-80;24/03/2018;14:40:38
2;16;46;-80;24/03/2018;14:40:48
3;16;46;-80;24/03/2018;14:40:58
4;16;46;-80;24/03/2018;14:41:08
5;16;46;-80;24/03/2018;14:41:18
6;16;46;-80;24/03/2018;14:41:28
7;16;46;-80;24/03/2018;14:41:38
8;16;46;-80;24/03/2018;14:41:48
9;16;46;-80;24/03/2018;14:41:58
10;16;46;-80;24/03/2018;14:42:08
11;16;46;-80;24/03/2018;14:42:18
12;16;46;-80;24/03/2018;14:42:28
13;16;46;-80;24/03/2018;14:42:38
14;16;46;-80;24/03/2018;14:42:48
15;16;46;-81;24/03/2018;14:42:58
16;16;46;-81;24/03/2018;14:43:08
17;16;46;-81;24/03/2018;14:43:18
18;16;46;-81;24/03/2018;14:43:28
19;16;46;-81;24/03/2018;14:43:38
20;16;46;-81;24/03/2018;14:43:48
21;16;46;-81;24/03/2018;14:43:58
22;16;46;-82;24/03/2018;14:44:08
23;16;46;-82;24/03/2018;14:44:18
24;16;46;-82;24/03/2018;14:44:28
25;16;46;-82;24/03/2018;14:44:38
26;16;46;-80;24/03/2018;14:44:48
27;16;46;-80;24/03/2018;14:44:58
28;16;46;-80;24/03/2018;14:45:08
29;16;46;-80;24/03/2018;14:45:18
30;16;46;-80;24/03/2018;14:45:28
31;16;46;-80;24/03/2018;14:45:38
32;16;46;-80;24/03/2018;14:45:48
33;16;46;-80;24/03/2018;14:45:58
34;16;46;-80;24/03/2018;14:46:08
35;16;46;-80;24/03/2018;14:46:18
36;16;46;-80;24/03/2018;14:46:28
37;16;46;-82;24/03/2018;14:46:38
38;16;46;-82;24/03/2018;14:46:48
39;16;46;-82;24/03/2018;14:46:58
40;16;46;-82;24/03/2018;14:47:08
41;16;46;-82;24/03/2018;14:47:18
42;16;46;-82;24/03/2018;14:47:28
43;16;46;-82;24/03/2018;14:47:38
44;16;46;-80;24/03/2018;14:47:48
45;16;46;-80;24/03/2018;14:47:58
46;16;46;-80;24/03/2018;14:48:08
47;16;46;-80;24/03/2018;14:48:18
48;16;46;-80;24/03/2018;14:48:28
49;16;46;-80;24/03/2018;14:48:38
50;16;46;-80;24/03/2018;14:48:48
51;16;46;-80;24/03/2018;14:48:58
52;16;46;-80;24/03/2018;14:49:08
53;16;46;-80;24/03/2018;14:49:18
54;16;46;-80;24/03/2018;14:49:28
55;16;46;-80;24/03/2018;14:49:38
56;16;46;-80;24/03/2018;14:49:48
57;16;46;-80;24/03/2018;14:49:58
58;16;46;-80;24/03/2018;14:50:08
59;16;46;-80;24/03/2018;14:50:18
60;16;46;-80;24/03/2018;14:50:28
61;16;46;-80;24/03/2018;14:50:38
62;16;46;-80;24/03/2018;14:50:48
63;16;46;-80;24/03/2018;14:50:58
64;16;46;-80;24/03/2018;14:51:08
65;16;46;-80;24/03/2018;14:51:18
66;16;46;-80;24/03/2018;14:51:28
67;16;46;-80;24/03/2018;14:51:38
