cicle;temperature;humidity;RSSI;date;hour
1;15;70;-81;25/03/2018;17:42:38
2;15;70;-81;25/03/2018;17:42:48
3;15;70;-81;25/03/2018;17:42:58
4;15;70;-81;25/03/2018;17:43:08
5;15;70;-81;25/03/2018;17:43:18
6;15;70;-82;25/03/2018;17:43:28
7;15;70;-81;25/03/2018;17:43:38
8;15;70;-81;25/03/2018;17:43:48
9;15;70;-81;25/03/2018;17:43:58
10;15;70;-80;25/03/2018;17:44:08
11;15;70;-80;25/03/2018;17:44:18
12;15;70;-80;25/03/2018;17:44:28
13;15;70;-80;25/03/2018;17:44:38
14;15;70;-80;25/03/2018;17:44:48
15;15;70;-80;25/03/2018;17:44:58
16;15;70;-80;25/03/2018;17:45:08
17;15;70;-80;25/03/2018;17:45:18
18;15;70;-80;25/03/2018;17:45:28
19;15;70;-80;25/03/2018;17:45:38
20;15;70;-80;25/03/2018;17:45:48
21;15;70;-80;25/03/2018;17:45:58
22;15;70;-80;25/03/2018;17:46:08
23;15;70;-80;25/03/2018;17:46:18
24;15;70;-80;25/03/2018;17:46:28
25;15;70;-80;25/03/2018;17:46:38
26;15;70;-80;25/03/2018;17:46:48
27;15;70;-80;25/03/2018;17:46:58
28;15;70;-80;25/03/2018;17:47:08
29;15;70;-80;25/03/2018;17:47:18
30;15;70;-80;25/03/2018;17:47:28
31;15;70;-80;25/03/2018;17:47:38
32;15;70;-80;25/03/2018;17:47:48
33;15;70;-80;25/03/2018;17:47:58
34;15;70;-81;25/03/2018;17:48:08
35;15;70;-81;25/03/2018;17:48:18
36;15;70;-81;25/03/2018;17:48:28
37;15;69;-81;25/03/2018;17:48:38
38;15;69;-81;25/03/2018;17:48:48
39;15;69;-81;25/03/2018;17:48:58
40;15;69;-81;25/03/2018;17:49:08
41;15;69;-81;25/03/2018;17:49:18
42;15;69;-81;25/03/2018;17:49:28
43;15;69;-81;25/03/2018;17:49:38
44;15;69;-81;25/03/2018;17:49:48
45;15;69;-81;25/03/2018;17:49:58
46;15;69;-81;25/03/2018;17:50:08
47;15;69;-81;25/03/2018;17:50:18
48;15;69;-81;25/03/2018;17:50:28
49;15;69;-81;25/03/2018;17:50:38
50;15;69;-81;25/03/2018;17:50:48
51;15;69;-81;25/03/2018;17:50:58
52;15;69;-81;25/03/2018;17:51:08
53;15;69;-81;25/03/2018;17:51:18
54;15;69;-81;25/03/2018;17:51:28
55;15;69;-81;25/03/2018;17:51:38
56;15;69;-81;25/03/2018;17:51:48
57;15;69;-81;25/03/2018;17:51:58
58;15;69;-81;25/03/2018;17:52:08
59;14;69;-81;25/03/2018;17:52:18
60;14;69;-82;25/03/2018;17:52:28
61;14;69;-82;25/03/2018;17:52:38
62;14;69;-82;25/03/2018;17:52:48
63;14;69;-82;25/03/2018;17:52:58

1;14;69;-82;25/03/2018;17:59:48
2;14;69;-82;25/03/2018;17:59:58
3;14;69;-82;25/03/2018;18:00:08
4;14;69;-81;25/03/2018;18:00:18
5;14;69;-82;25/03/2018;18:00:28
6;14;69;-82;25/03/2018;18:00:38
7;14;69;-82;25/03/2018;18:00:48
8;14;69;-82;25/03/2018;18:00:58
9;14;69;-82;25/03/2018;18:01:08
10;14;69;-82;25/03/2018;18:01:18
11;14;69;-82;25/03/2018;18:01:28
12;14;69;-82;25/03/2018;18:01:38
13;14;69;-81;25/03/2018;18:01:48
14;14;69;-82;25/03/2018;18:01:58
15;14;69;-81;25/03/2018;18:02:08
16;14;69;-82;25/03/2018;18:02:18
17;14;69;-82;25/03/2018;18:02:28
18;14;69;-82;25/03/2018;18:02:38
19;14;69;-82;25/03/2018;18:02:48
20;14;69;-82;25/03/2018;18:02:58
21;14;69;-82;25/03/2018;18:03:08
22;14;69;-82;25/03/2018;18:03:18
23;14;69;-82;25/03/2018;18:03:28
