cicle;temperature;humidity;RSSI;date;hour
1;16;48;-89;24/03/2018;16:17:28
2;16;48;-89;24/03/2018;16:17:38
3;16;48;-89;24/03/2018;16:17:48
4;16;48;-89;24/03/2018;16:17:58
5;16;48;-89;24/03/2018;16:18:08
6;16;48;-89;24/03/2018;16:18:18
7;16;48;-89;24/03/2018;16:18:28
8;16;48;-89;24/03/2018;16:18:38
9;16;48;-89;24/03/2018;16:18:48
10;16;48;-88;24/03/2018;16:18:58
11;16;48;-88;24/03/2018;16:19:08
12;16;48;-88;24/03/2018;16:19:18
13;16;48;-88;24/03/2018;16:19:28
14;16;48;-88;24/03/2018;16:19:38
15;16;48;-89;24/03/2018;16:19:48
16;16;48;-89;24/03/2018;16:19:58
17;16;48;-89;24/03/2018;16:20:08
18;16;48;-89;24/03/2018;16:20:18
19;16;48;-89;24/03/2018;16:20:28
20;16;48;-89;24/03/2018;16:20:38
21;16;48;-89;24/03/2018;16:20:48
22;16;48;-89;24/03/2018;16:20:58
23;16;48;-89;24/03/2018;16:21:08
24;16;48;-89;24/03/2018;16:21:18
25;16;48;-89;24/03/2018;16:21:28
26;16;48;-89;24/03/2018;16:21:38
27;16;48;-89;24/03/2018;16:21:48
28;16;48;-89;24/03/2018;16:21:58
29;16;48;-89;24/03/2018;16:22:08
30;16;48;-89;24/03/2018;16:22:18
31;16;48;-89;24/03/2018;16:22:28
32;16;48;-89;24/03/2018;16:22:38
33;16;48;-88;24/03/2018;16:22:48
34;16;48;-88;24/03/2018;16:22:58
35;16;48;-88;24/03/2018;16:23:08
36;16;48;-88;24/03/2018;16:23:18
37;16;48;-87;24/03/2018;16:23:28
38;16;48;-87;24/03/2018;16:23:38
39;16;48;-87;24/03/2018;16:23:48
40;16;48;-87;24/03/2018;16:23:58
41;16;48;-87;24/03/2018;16:24:08
42;16;48;-88;24/03/2018;16:24:18
43;16;48;-88;24/03/2018;16:24:28
44;16;48;-88;24/03/2018;16:24:38
45;16;48;-87;24/03/2018;16:24:48
46;16;48;-87;24/03/2018;16:24:58
47;16;48;-87;24/03/2018;16:25:08
48;16;48;-87;24/03/2018;16:25:18
49;16;48;-88;24/03/2018;16:25:28
50;16;48;-88;24/03/2018;16:25:38
51;16;48;-88;24/03/2018;16:25:48
52;16;48;-88;24/03/2018;16:25:58
53;16;48;-89;24/03/2018;16:26:08
54;16;48;-90;24/03/2018;16:26:18
55;16;48;-90;24/03/2018;16:26:28
56;16;48;-90;24/03/2018;16:26:38
57;16;48;-89;24/03/2018;16:26:48
58;16;48;-89;24/03/2018;16:26:58
59;16;48;-89;24/03/2018;16:27:08
60;16;48;-89;24/03/2018;16:27:18
61;16;48;-89;24/03/2018;16:27:28
62;16;48;-88;24/03/2018;16:27:38
63;16;48;-87;24/03/2018;16:27:48

1;16;49;-88;24/03/2018;16:34:58
2;16;49;-88;24/03/2018;16:35:08
3;16;49;-88;24/03/2018;16:35:18
4;16;49;-88;24/03/2018;16:35:28
5;16;49;-88;24/03/2018;16:35:38
6;16;49;-88;24/03/2018;16:35:48
7;16;49;-88;24/03/2018;16:35:58
8;16;49;-88;24/03/2018;16:36:08
9;16;49;-88;24/03/2018;16:36:18
10;16;49;-88;24/03/2018;16:36:28
11;16;49;-88;24/03/2018;16:36:38
12;16;49;-88;24/03/2018;16:36:48
13;16;49;-88;24/03/2018;16:36:58
14;16;49;-88;24/03/2018;16:37:08
15;16;49;-88;24/03/2018;16:37:18
16;16;49;-88;24/03/2018;16:37:28
17;16;49;-88;24/03/2018;16:37:38
18;16;49;-88;24/03/2018;16:37:48
19;16;49;-88;24/03/2018;16:37:58
20;16;49;-88;24/03/2018;16:38:08
21;16;49;-88;24/03/2018;16:38:18
22;16;49;-88;24/03/2018;16:38:28
23;16;49;-88;24/03/2018;16:38:38
24;16;49;-89;24/03/2018;16:38:48
25;16;49;-88;24/03/2018;16:38:58
26;16;49;-88;24/03/2018;16:39:08
27;16;49;-88;24/03/2018;16:39:18
28;16;49;-87;24/03/2018;16:39:28
29;16;49;-87;24/03/2018;16:39:38
30;16;49;-87;24/03/2018;16:39:48
31;16;49;-87;24/03/2018;16:39:58
32;16;49;-87;24/03/2018;16:40:08
33;16;49;-87;24/03/2018;16:40:18
34;16;49;-87;24/03/2018;16:40:28
35;16;49;-87;24/03/2018;16:40:38
36;16;49;-87;24/03/2018;16:40:48
37;16;49;-87;24/03/2018;16:40:58
38;16;49;-87;24/03/2018;16:41:08
39;16;49;-87;24/03/2018;16:41:18
40;16;49;-87;24/03/2018;16:41:28
41;16;49;-87;24/03/2018;16:41:38
42;16;49;-87;24/03/2018;16:41:48
43;16;49;-87;24/03/2018;16:41:58
44;16;49;-88;24/03/2018;16:42:08
45;16;49;-88;24/03/2018;16:42:18
46;16;49;-88;24/03/2018;16:42:28
47;16;49;-88;24/03/2018;16:42:38
48;16;49;-88;24/03/2018;16:42:48
49;16;49;-88;24/03/2018;16:42:58
50;16;49;-88;24/03/2018;16:43:08
51;16;49;-88;24/03/2018;16:43:18
52;16;49;-88;24/03/2018;16:43:28
53;16;49;-88;24/03/2018;16:43:38
54;16;49;-88;24/03/2018;16:43:48
55;16;49;-88;24/03/2018;16:43:58
56;16;49;-88;24/03/2018;16:44:08
57;16;49;-88;24/03/2018;16:44:18
58;16;49;-88;24/03/2018;16:44:28
59;16;49;-88;24/03/2018;16:44:38
60;16;49;-88;24/03/2018;16:44:48
61;16;49;-88;24/03/2018;16:44:58

1;16;49;-89;24/03/2018;16:52:18
2;16;49;-89;24/03/2018;16:52:28
3;16;49;-89;24/03/2018;16:52:38
4;16;49;-89;24/03/2018;16:52:48
5;16;49;-89;24/03/2018;16:52:58
6;16;49;-89;24/03/2018;16:53:08
7;16;49;-89;24/03/2018;16:53:18
8;16;49;-89;24/03/2018;16:53:28
9;16;49;-89;24/03/2018;16:53:38
10;16;49;-89;24/03/2018;16:53:48
11;16;49;-89;24/03/2018;16:53:58
12;16;49;-89;24/03/2018;16:54:08
13;16;49;-89;24/03/2018;16:54:18
14;16;49;-89;24/03/2018;16:54:28
15;16;49;-89;24/03/2018;16:54:38
16;16;49;-89;24/03/2018;16:54:48
17;16;49;-89;24/03/2018;16:54:58
18;16;49;-89;24/03/2018;16:55:08
19;16;49;-89;24/03/2018;16:55:18
20;16;49;-89;24/03/2018;16:55:28
21;16;49;-89;24/03/2018;16:55:38
22;16;49;-89;24/03/2018;16:55:48
23;16;49;-89;24/03/2018;16:55:58
24;16;49;-89;24/03/2018;16:56:08
25;16;49;-89;24/03/2018;16:56:18
26;16;49;-89;24/03/2018;16:56:28
27;16;49;-89;24/03/2018;16:56:38
28;16;49;-89;24/03/2018;16:56:48
