cicle;temperature;humidity;RSSI;date;hour
1;17;57;-88;26/03/2018;15:41:27
2;17;57;-88;26/03/2018;15:41:37
3;17;57;-88;26/03/2018;15:41:47
4;17;57;-88;26/03/2018;15:41:57
5;17;57;-88;26/03/2018;15:42:07
6;17;57;-88;26/03/2018;15:42:17
7;17;57;-88;26/03/2018;15:42:27
8;17;57;-88;26/03/2018;15:42:37
9;17;57;-88;26/03/2018;15:42:47
10;17;57;-88;26/03/2018;15:42:57
11;17;57;-88;26/03/2018;15:43:07
12;17;57;-88;26/03/2018;15:43:17
13;17;57;-88;26/03/2018;15:43:27
14;17;57;-88;26/03/2018;15:43:37
15;17;57;-88;26/03/2018;15:43:47
16;17;57;-88;26/03/2018;15:43:57
17;17;57;-88;26/03/2018;15:44:07
18;17;57;-88;26/03/2018;15:44:17
19;17;57;-88;26/03/2018;15:44:27
20;17;57;-88;26/03/2018;15:44:37
21;17;57;-88;26/03/2018;15:44:47
22;17;57;-90;26/03/2018;15:44:57
23;17;57;-90;26/03/2018;15:45:07
24;17;57;-90;26/03/2018;15:45:17
25;17;57;-89;26/03/2018;15:45:27
26;17;57;-89;26/03/2018;15:45:37
27;17;57;-90;26/03/2018;15:45:47
28;17;57;-90;26/03/2018;15:45:57
29;17;57;-91;26/03/2018;15:46:07
30;17;57;-91;26/03/2018;15:46:17
31;17;57;-91;26/03/2018;15:46:27
32;17;57;-90;26/03/2018;15:46:37
33;17;57;-90;26/03/2018;15:46:47
34;17;57;-90;26/03/2018;15:46:57
35;17;57;-90;26/03/2018;15:47:07
36;17;57;-91;26/03/2018;15:47:17
37;17;57;-91;26/03/2018;15:47:27
38;17;57;-91;26/03/2018;15:47:37
39;17;57;-91;26/03/2018;15:47:47
40;17;57;-90;26/03/2018;15:47:57
41;17;57;-89;26/03/2018;15:48:07
42;17;57;-89;26/03/2018;15:48:17
43;17;57;-89;26/03/2018;15:48:27
44;17;57;-90;26/03/2018;15:48:37
45;17;57;-90;26/03/2018;15:48:47
46;17;57;-90;26/03/2018;15:48:57
47;17;57;-90;26/03/2018;15:49:07
48;17;57;-90;26/03/2018;15:49:17
49;17;57;-90;26/03/2018;15:49:27
50;17;57;-91;26/03/2018;15:49:37
51;17;57;-91;26/03/2018;15:49:47
52;17;57;-91;26/03/2018;15:49:57
53;17;57;-91;26/03/2018;15:50:07
54;17;57;-91;26/03/2018;15:50:17
55;17;57;-91;26/03/2018;15:50:27
56;17;57;-91;26/03/2018;15:50:37
57;17;57;-91;26/03/2018;15:50:47
58;17;57;-91;26/03/2018;15:50:57
59;17;57;-91;26/03/2018;15:51:07
60;17;57;-91;26/03/2018;15:51:17
61;17;57;-91;26/03/2018;15:51:27
62;17;57;-91;26/03/2018;15:51:37
63;17;57;-91;26/03/2018;15:51:47

1;17;57;-90;26/03/2018;16:01:57
2;17;57;-90;26/03/2018;16:02:07
3;17;57;-90;26/03/2018;16:02:17
4;17;57;-90;26/03/2018;16:02:27
5;17;57;-90;26/03/2018;16:02:37
6;17;57;-89;26/03/2018;16:02:47
7;17;57;-89;26/03/2018;16:02:57
8;17;58;-89;26/03/2018;16:03:07
9;17;58;-89;26/03/2018;16:03:17
10;17;58;-89;26/03/2018;16:03:27
11;17;58;-90;26/03/2018;16:03:37
12;17;58;-90;26/03/2018;16:03:47
13;17;58;-90;26/03/2018;16:03:57
14;17;58;-90;26/03/2018;16:04:07
15;17;58;-90;26/03/2018;16:04:17
16;17;58;-89;26/03/2018;16:04:27
17;17;58;-89;26/03/2018;16:04:37
18;17;58;-89;26/03/2018;16:04:47
19;17;58;-89;26/03/2018;16:04:57
20;17;58;-89;26/03/2018;16:05:07
21;17;58;-89;26/03/2018;16:05:17
22;17;58;-89;26/03/2018;16:05:27
23;17;58;-89;26/03/2018;16:05:37
24;17;58;-89;26/03/2018;16:05:47
25;17;58;-89;26/03/2018;16:05:57
26;17;58;-89;26/03/2018;16:06:07
27;17;58;-89;26/03/2018;16:06:17
28;17;58;-89;26/03/2018;16:06:27
29;17;58;-89;26/03/2018;16:06:37
30;17;58;-90;26/03/2018;16:06:47
31;17;58;-90;26/03/2018;16:06:57
32;17;58;-90;26/03/2018;16:07:07
33;17;58;-90;26/03/2018;16:07:17
34;17;58;-90;26/03/2018;16:07:27
35;17;58;-90;26/03/2018;16:07:37
36;17;58;-90;26/03/2018;16:07:47
37;17;58;-90;26/03/2018;16:07:57
38;17;58;-90;26/03/2018;16:08:07
39;17;58;-90;26/03/2018;16:08:17
40;17;58;-90;26/03/2018;16:08:27
41;17;58;-90;26/03/2018;16:08:37
42;17;58;-90;26/03/2018;16:08:47
43;17;58;-90;26/03/2018;16:08:57
44;17;58;-90;26/03/2018;16:09:07
45;17;58;-90;26/03/2018;16:09:17
46;17;58;-90;26/03/2018;16:09:27
47;17;58;-90;26/03/2018;16:09:37
48;17;58;-90;26/03/2018;16:09:47
49;17;58;-90;26/03/2018;16:09:57
50;17;58;-90;26/03/2018;16:10:07
51;17;58;-90;26/03/2018;16:10:17
52;17;58;-90;26/03/2018;16:10:27
53;17;58;-89;26/03/2018;16:10:37
54;17;58;-90;26/03/2018;16:10:47
55;17;58;-90;26/03/2018;16:10:57
56;17;58;-90;26/03/2018;16:11:07
57;17;58;-91;26/03/2018;16:11:17
58;17;58;-91;26/03/2018;16:11:27
59;17;58;-91;26/03/2018;16:11:37
60;17;58;-91;26/03/2018;16:11:47
61;17;58;-91;26/03/2018;16:11:57

1;17;58;-91;26/03/2018;16:18:57
2;17;58;-91;26/03/2018;16:19:07
3;17;58;-91;26/03/2018;16:19:17
4;17;58;-91;26/03/2018;16:19:27
5;17;58;-91;26/03/2018;16:19:37
6;17;58;-91;26/03/2018;16:19:47
7;17;58;-91;26/03/2018;16:19:57
8;17;58;-91;26/03/2018;16:20:07
9;17;58;-91;26/03/2018;16:20:17
10;17;58;-91;26/03/2018;16:20:27
11;17;58;-91;26/03/2018;16:20:37
12;17;58;-91;26/03/2018;16:20:47
13;17;58;-91;26/03/2018;16:20:57
14;17;58;-91;26/03/2018;16:21:07
