cicle;temperature;humidity;RSSI;date;hour
1;12;67;-82;25/03/2018;8:08:08
2;12;67;-82;25/03/2018;8:08:18
3;12;67;-82;25/03/2018;8:08:28
4;12;67;-82;25/03/2018;8:08:38
5;12;67;-82;25/03/2018;8:08:48
6;12;67;-82;25/03/2018;8:08:58
7;12;67;-82;25/03/2018;8:09:08
8;12;67;-82;25/03/2018;8:09:18
9;12;67;-82;25/03/2018;8:09:28
10;12;67;-82;25/03/2018;8:09:38
11;12;67;-82;25/03/2018;8:09:48
12;12;67;-82;25/03/2018;8:09:58
13;12;67;-82;25/03/2018;8:10:08
14;12;67;-81;25/03/2018;8:10:18
15;12;67;-81;25/03/2018;8:10:28
16;12;67;-81;25/03/2018;8:10:38
17;12;67;-81;25/03/2018;8:10:48
18;12;67;-81;25/03/2018;8:10:58
19;12;67;-81;25/03/2018;8:11:08
20;12;67;-81;25/03/2018;8:11:18
21;12;67;-81;25/03/2018;8:11:28
22;12;67;-82;25/03/2018;8:11:38
23;12;67;-82;25/03/2018;8:11:48
24;12;67;-82;25/03/2018;8:11:58
25;12;67;-82;25/03/2018;8:12:08
26;12;67;-82;25/03/2018;8:12:18
27;12;67;-82;25/03/2018;8:12:28
28;12;67;-82;25/03/2018;8:12:38
29;12;67;-82;25/03/2018;8:12:48
30;12;67;-82;25/03/2018;8:12:58
31;12;67;-82;25/03/2018;8:13:08
32;12;67;-82;25/03/2018;8:13:18
33;12;67;-82;25/03/2018;8:13:28
34;12;67;-82;25/03/2018;8:13:38
35;12;67;-82;25/03/2018;8:13:48
36;12;67;-82;25/03/2018;8:13:58
37;12;67;-82;25/03/2018;8:14:08
38;12;67;-82;25/03/2018;8:14:18
39;12;67;-82;25/03/2018;8:14:28
40;12;67;-82;25/03/2018;8:14:38
41;12;67;-82;25/03/2018;8:14:48
42;12;67;-81;25/03/2018;8:14:58
43;12;67;-81;25/03/2018;8:15:08
44;12;67;-81;25/03/2018;8:15:18
45;12;67;-81;25/03/2018;8:15:28
46;12;67;-81;25/03/2018;8:15:38
47;12;67;-81;25/03/2018;8:15:48
48;12;67;-81;25/03/2018;8:15:58
49;12;67;-81;25/03/2018;8:16:08
50;12;67;-81;25/03/2018;8:16:18
51;12;67;-81;25/03/2018;8:16:28
52;12;67;-81;25/03/2018;8:16:38
53;12;67;-81;25/03/2018;8:16:48
54;12;67;-81;25/03/2018;8:16:58
55;12;67;-81;25/03/2018;8:17:08
56;12;67;-81;25/03/2018;8:17:18
57;12;67;-82;25/03/2018;8:17:28
58;12;67;-83;25/03/2018;8:17:38
59;12;67;-83;25/03/2018;8:17:48
