cicle;temperature;humidity;RSSI;date;hour
1;13;66;-88;25/03/2018;20:12:28
2;13;66;-88;25/03/2018;20:12:38
3;13;66;-88;25/03/2018;20:12:48
4;13;66;-88;25/03/2018;20:12:58
5;13;66;-88;25/03/2018;20:13:08
6;13;66;-88;25/03/2018;20:13:18
7;13;66;-88;25/03/2018;20:13:28
8;13;66;-88;25/03/2018;20:13:38
9;13;66;-88;25/03/2018;20:13:48
10;13;66;-89;25/03/2018;20:13:58
11;13;66;-89;25/03/2018;20:14:08
12;13;66;-89;25/03/2018;20:14:18
13;13;66;-89;25/03/2018;20:14:28
14;13;66;-89;25/03/2018;20:14:38
15;13;66;-89;25/03/2018;20:14:48
16;13;66;-89;25/03/2018;20:14:58
17;13;66;-89;25/03/2018;20:15:08
18;13;66;-89;25/03/2018;20:15:18
19;13;66;-89;25/03/2018;20:15:28
20;13;66;-89;25/03/2018;20:15:38
21;13;66;-88;25/03/2018;20:15:48
22;13;66;-88;25/03/2018;20:15:58
23;13;66;-88;25/03/2018;20:16:08
24;13;66;-88;25/03/2018;20:16:18
25;13;66;-88;25/03/2018;20:16:28
26;13;66;-88;25/03/2018;20:16:38
27;13;66;-88;25/03/2018;20:16:48
28;13;66;-88;25/03/2018;20:16:58
29;13;66;-88;25/03/2018;20:17:08
30;13;67;-88;25/03/2018;20:17:18
31;13;67;-88;25/03/2018;20:17:28
32;13;67;-88;25/03/2018;20:17:38
33;13;67;-88;25/03/2018;20:17:48
34;13;67;-88;25/03/2018;20:17:58
35;13;67;-88;25/03/2018;20:18:08
36;13;67;-88;25/03/2018;20:18:18
37;13;67;-88;25/03/2018;20:18:28
38;13;67;-88;25/03/2018;20:18:38
39;13;67;-88;25/03/2018;20:18:48
40;13;67;-88;25/03/2018;20:18:58
41;13;67;-88;25/03/2018;20:19:08
42;13;67;-88;25/03/2018;20:19:18
43;13;67;-88;25/03/2018;20:19:28
44;13;67;-88;25/03/2018;20:19:38
45;13;67;-88;25/03/2018;20:19:48
46;13;67;-88;25/03/2018;20:19:58
47;13;67;-88;25/03/2018;20:20:08
48;13;67;-88;25/03/2018;20:20:18
49;13;67;-88;25/03/2018;20:20:28
50;13;67;-88;25/03/2018;20:20:38
51;13;67;-88;25/03/2018;20:20:48
52;13;67;-88;25/03/2018;20:20:58
53;13;67;-88;25/03/2018;20:21:08
54;13;67;-88;25/03/2018;20:21:18
55;13;67;-88;25/03/2018;20:21:28
56;13;67;-88;25/03/2018;20:21:38
57;13;67;-88;25/03/2018;20:21:48
58;13;67;-88;25/03/2018;20:21:58
59;13;67;-88;25/03/2018;20:22:08
60;13;67;-88;25/03/2018;20:22:18
61;13;67;-88;25/03/2018;20:22:28
62;13;67;-88;25/03/2018;20:22:38

1;13;66;-88;25/03/2018;20:28:38
2;13;66;-88;25/03/2018;20:28:48
3;13;66;-88;25/03/2018;20:28:58
4;13;66;-88;25/03/2018;20:29:08
5;13;66;-89;25/03/2018;20:29:18
6;13;66;-89;25/03/2018;20:29:28
7;13;66;-89;25/03/2018;20:29:38
8;13;66;-89;25/03/2018;20:29:48
9;13;66;-89;25/03/2018;20:29:58
10;13;66;-90;25/03/2018;20:30:08
11;13;66;-90;25/03/2018;20:30:18
12;13;66;-90;25/03/2018;20:30:28
13;13;66;-90;25/03/2018;20:30:38
14;13;66;-90;25/03/2018;20:30:48
15;13;66;-90;25/03/2018;20:30:58
16;13;66;-90;25/03/2018;20:31:08
17;13;66;-90;25/03/2018;20:31:18
18;13;66;-90;25/03/2018;20:31:28
19;13;66;-90;25/03/2018;20:31:38
20;13;66;-90;25/03/2018;20:31:48
21;13;66;-90;25/03/2018;20:31:58
22;13;66;-90;25/03/2018;20:32:08
23;13;66;-90;25/03/2018;20:32:18
24;13;66;-90;25/03/2018;20:32:28
25;13;66;-90;25/03/2018;20:32:38
26;13;66;-90;25/03/2018;20:32:48
27;13;66;-90;25/03/2018;20:32:58
28;13;66;-90;25/03/2018;20:33:08
29;13;66;-89;25/03/2018;20:33:18
30;13;66;-89;25/03/2018;20:33:28
31;13;66;-89;25/03/2018;20:33:38
32;13;66;-89;25/03/2018;20:33:48
33;13;66;-89;25/03/2018;20:33:58
