cicle;temperature;humidity;RSSI;date;hour
1;15;59;-71;21/03/2018;17:46:58
2;15;59;-71;21/03/2018;17:47:08
3;15;59;-72;21/03/2018;17:47:18
4;15;59;-71;21/03/2018;17:47:28
5;15;59;-72;21/03/2018;17:47:38
6;15;59;-71;21/03/2018;17:47:48
7;15;59;-70;21/03/2018;17:47:58
8;15;59;-71;21/03/2018;17:48:08
9;15;59;-71;21/03/2018;17:48:18
10;15;59;-71;21/03/2018;17:48:28
11;15;59;-71;21/03/2018;17:48:38
12;15;59;-71;21/03/2018;17:48:48
13;15;59;-71;21/03/2018;17:48:58
14;15;59;-71;21/03/2018;17:49:08
15;15;59;-71;21/03/2018;17:49:18
16;15;60;-71;21/03/2018;17:49:28
17;15;59;-71;21/03/2018;17:49:38
18;15;59;-71;21/03/2018;17:49:48
19;15;59;-71;21/03/2018;17:49:58
20;15;59;-72;21/03/2018;17:50:08
21;15;59;-72;21/03/2018;17:50:18
22;15;59;-72;21/03/2018;17:50:28
23;15;59;-73;21/03/2018;17:50:38
24;15;58;-73;21/03/2018;17:50:48
25;15;59;-73;21/03/2018;17:50:58
26;15;59;-73;21/03/2018;17:51:08
27;15;59;-73;21/03/2018;17:51:18
28;15;59;-73;21/03/2018;17:51:28
29;15;59;-73;21/03/2018;17:51:38
30;15;59;-72;21/03/2018;17:51:48
31;15;58;-72;21/03/2018;17:51:58
32;15;59;-71;21/03/2018;17:52:08
33;15;59;-71;21/03/2018;17:52:18
34;15;59;-71;21/03/2018;17:52:28
35;15;59;-70;21/03/2018;17:52:38
36;15;59;-70;21/03/2018;17:52:48
37;15;59;-70;21/03/2018;17:52:58
38;15;59;-70;21/03/2018;17:53:08
39;15;60;-70;21/03/2018;17:53:18
40;15;59;-71;21/03/2018;17:53:28
41;15;59;-71;21/03/2018;17:53:38
42;15;59;-71;21/03/2018;17:53:48
43;15;60;-71;21/03/2018;17:53:58
44;15;59;-71;21/03/2018;17:54:08
45;15;59;-71;21/03/2018;17:54:18
46;15;59;-71;21/03/2018;17:54:28
47;15;59;-71;21/03/2018;17:54:38
48;15;59;-71;21/03/2018;17:54:48
49;15;59;-71;21/03/2018;17:54:58
50;15;59;-71;21/03/2018;17:55:08
51;15;59;-71;21/03/2018;17:55:18
52;15;59;-71;21/03/2018;17:55:28
53;15;59;-71;21/03/2018;17:55:38
54;15;59;-70;21/03/2018;17:55:48
55;15;59;-71;21/03/2018;17:55:58
56;15;59;-71;21/03/2018;17:56:08
57;15;59;-71;21/03/2018;17:56:18
58;15;59;-71;21/03/2018;17:56:28
59;15;59;-71;21/03/2018;17:56:38
60;15;59;-71;21/03/2018;17:56:48
61;15;59;-71;21/03/2018;17:56:58
62;15;59;-72;21/03/2018;17:57:08
63;15;60;-72;21/03/2018;17:57:18

1;15;59;-68;21/03/2018;18:02:18
2;15;59;-68;21/03/2018;18:02:28
3;15;59;-68;21/03/2018;18:02:38
