cicle;temperature;humidity;RSSI;date;hour
1;10;63;-74;24/03/2018;22:28:48
2;10;63;-74;24/03/2018;22:28:58
3;10;63;-74;24/03/2018;22:29:08
4;10;63;-74;24/03/2018;22:29:18
5;10;63;-74;24/03/2018;22:29:28
6;10;63;-74;24/03/2018;22:29:38
7;10;63;-74;24/03/2018;22:29:48
8;10;63;-74;24/03/2018;22:29:58
9;10;63;-74;24/03/2018;22:30:08
10;10;63;-74;24/03/2018;22:30:18
11;10;63;-74;24/03/2018;22:30:28
12;10;63;-74;24/03/2018;22:30:38
13;10;63;-75;24/03/2018;22:30:48
14;10;63;-75;24/03/2018;22:30:58
15;10;63;-76;24/03/2018;22:31:08
16;10;63;-76;24/03/2018;22:31:18
17;10;63;-75;24/03/2018;22:31:28
18;10;63;-75;24/03/2018;22:31:38
19;10;63;-74;24/03/2018;22:31:48
20;10;63;-74;24/03/2018;22:31:58
21;10;63;-74;24/03/2018;22:32:08
22;10;63;-74;24/03/2018;22:32:18
23;10;63;-74;24/03/2018;22:32:28
24;10;63;-74;24/03/2018;22:32:38
25;10;63;-74;24/03/2018;22:32:48
26;10;63;-74;24/03/2018;22:32:58
27;10;63;-75;24/03/2018;22:33:08
28;10;63;-75;24/03/2018;22:33:18
29;10;63;-75;24/03/2018;22:33:28
30;10;63;-75;24/03/2018;22:33:38
31;10;63;-76;24/03/2018;22:33:48
32;10;63;-76;24/03/2018;22:33:58
33;10;63;-76;24/03/2018;22:34:08
34;10;63;-76;24/03/2018;22:34:18
35;10;63;-76;24/03/2018;22:34:28
36;10;63;-76;24/03/2018;22:34:38
37;10;63;-76;24/03/2018;22:34:48
38;10;63;-76;24/03/2018;22:34:58
39;10;63;-76;24/03/2018;22:35:08
40;10;63;-76;24/03/2018;22:35:18
41;10;63;-76;24/03/2018;22:35:28
42;10;63;-76;24/03/2018;22:35:38
43;10;63;-76;24/03/2018;22:35:48
44;10;63;-76;24/03/2018;22:35:58
45;10;63;-76;24/03/2018;22:36:08
46;10;63;-76;24/03/2018;22:36:18
47;10;63;-76;24/03/2018;22:36:28
48;10;63;-76;24/03/2018;22:36:38
49;10;63;-76;24/03/2018;22:36:48
50;10;63;-76;24/03/2018;22:36:58
51;10;63;-76;24/03/2018;22:37:08
52;10;63;-75;24/03/2018;22:37:18
53;10;63;-75;24/03/2018;22:37:28
54;10;63;-75;24/03/2018;22:37:38
55;10;63;-75;24/03/2018;22:37:48
56;10;63;-75;24/03/2018;22:37:58
57;10;63;-75;24/03/2018;22:38:08
58;10;63;-75;24/03/2018;22:38:18
59;10;63;-75;24/03/2018;22:38:28
60;10;63;-75;24/03/2018;22:38:38
61;10;63;-75;24/03/2018;22:38:48
62;10;63;-75;24/03/2018;22:38:58
63;10;63;-75;24/03/2018;22:39:08

1;9;63;-75;24/03/2018;22:48:18
2;9;63;-75;24/03/2018;22:48:28
3;9;63;-75;24/03/2018;22:48:38
4;9;63;-75;24/03/2018;22:48:48
5;9;63;-75;24/03/2018;22:48:58
6;9;63;-75;24/03/2018;22:49:08
7;9;63;-75;24/03/2018;22:49:18
8;9;63;-75;24/03/2018;22:49:28
9;9;63;-75;24/03/2018;22:49:38
10;9;63;-76;24/03/2018;22:49:48
11;9;63;-76;24/03/2018;22:49:58
12;9;63;-76;24/03/2018;22:50:08
13;9;63;-76;24/03/2018;22:50:18
14;9;63;-76;24/03/2018;22:50:28
15;9;63;-76;24/03/2018;22:50:38
16;9;63;-76;24/03/2018;22:50:48
17;9;63;-76;24/03/2018;22:50:58
18;9;63;-76;24/03/2018;22:51:08
19;9;63;-76;24/03/2018;22:51:18
20;9;63;-76;24/03/2018;22:51:28
21;9;63;-76;24/03/2018;22:51:38
22;9;63;-76;24/03/2018;22:51:48
23;9;63;-76;24/03/2018;22:51:58
24;9;63;-76;24/03/2018;22:52:08
25;9;63;-75;24/03/2018;22:52:18
26;9;63;-75;24/03/2018;22:52:28
27;9;63;-75;24/03/2018;22:52:38
28;9;63;-75;24/03/2018;22:52:48
29;9;63;-75;24/03/2018;22:52:58
30;9;64;-75;24/03/2018;22:53:08
31;9;64;-75;24/03/2018;22:53:18
32;9;64;-75;24/03/2018;22:53:28
33;9;64;-75;24/03/2018;22:53:38
34;9;64;-75;24/03/2018;22:53:48
35;9;64;-75;24/03/2018;22:53:58
36;9;64;-76;24/03/2018;22:54:08
37;9;64;-76;24/03/2018;22:54:18
38;9;64;-76;24/03/2018;22:54:28
39;9;64;-76;24/03/2018;22:54:38
40;9;64;-76;24/03/2018;22:54:48
41;9;64;-76;24/03/2018;22:54:58
42;9;64;-76;24/03/2018;22:55:08
43;9;64;-76;24/03/2018;22:55:18
44;9;64;-76;24/03/2018;22:55:28
45;9;64;-76;24/03/2018;22:55:38
46;9;64;-76;24/03/2018;22:55:48
47;9;64;-75;24/03/2018;22:55:58
48;9;64;-75;24/03/2018;22:56:08
49;9;64;-75;24/03/2018;22:56:18
50;9;64;-75;24/03/2018;22:56:28
51;9;64;-75;24/03/2018;22:56:38
52;9;64;-75;24/03/2018;22:56:48
53;9;64;-75;24/03/2018;22:56:58
54;9;64;-75;24/03/2018;22:57:08
55;9;64;-75;24/03/2018;22:57:18
56;9;64;-75;24/03/2018;22:57:28
57;9;64;-75;24/03/2018;22:57:38
58;9;64;-75;24/03/2018;22:57:48
59;9;64;-75;24/03/2018;22:57:58
60;9;64;-75;24/03/2018;22:58:08
61;9;64;-74;24/03/2018;22:58:18
62;9;64;-74;24/03/2018;22:58:28

1;9;64;-73;24/03/2018;23:06:18
2;9;64;-73;24/03/2018;23:06:28
3;9;64;-73;24/03/2018;23:06:38
4;9;64;-74;24/03/2018;23:06:48
5;9;64;-75;24/03/2018;23:06:58
6;9;64;-75;24/03/2018;23:07:08
7;9;64;-75;24/03/2018;23:07:18
8;9;64;-75;24/03/2018;23:07:28
9;9;64;-75;24/03/2018;23:07:38
