cicle;temperature;humidity;RSSI;date;hour
1;17;50;-82;23/03/2018;17:32:21
2;17;50;-82;23/03/2018;17:32:31
3;17;50;-82;23/03/2018;17:32:41
4;17;50;-82;23/03/2018;17:32:51
5;17;50;-81;23/03/2018;17:33:01
6;17;50;-81;23/03/2018;17:33:11
7;17;50;-81;23/03/2018;17:33:21
8;17;50;-80;23/03/2018;17:33:31
9;17;50;-80;23/03/2018;17:33:41
10;17;50;-80;23/03/2018;17:33:51
11;17;50;-80;23/03/2018;17:34:01
12;17;50;-80;23/03/2018;17:34:11
13;17;50;-81;23/03/2018;17:34:21
14;17;50;-81;23/03/2018;17:34:31
15;17;50;-81;23/03/2018;17:34:41
16;17;50;-81;23/03/2018;17:34:51
17;17;50;-81;23/03/2018;17:35:01
18;17;50;-81;23/03/2018;17:35:11
19;17;50;-81;23/03/2018;17:35:21
20;17;50;-81;23/03/2018;17:35:31
21;17;50;-81;23/03/2018;17:35:41
22;17;50;-81;23/03/2018;17:35:51
23;17;50;-81;23/03/2018;17:36:01
24;17;50;-81;23/03/2018;17:36:11
25;17;50;-81;23/03/2018;17:36:21
26;17;50;-81;23/03/2018;17:36:31
27;17;50;-81;23/03/2018;17:36:41
28;17;50;-81;23/03/2018;17:36:51
29;17;50;-81;23/03/2018;17:37:01
30;17;50;-81;23/03/2018;17:37:11
31;17;50;-81;23/03/2018;17:37:21
32;17;50;-81;23/03/2018;17:37:31
33;17;50;-81;23/03/2018;17:37:41
34;17;50;-81;23/03/2018;17:37:51
35;17;50;-81;23/03/2018;17:38:01
36;17;50;-81;23/03/2018;17:38:11
37;17;50;-81;23/03/2018;17:38:21
38;17;50;-81;23/03/2018;17:38:31
39;17;50;-81;23/03/2018;17:38:41
40;17;50;-81;23/03/2018;17:38:51
41;17;50;-81;23/03/2018;17:39:01
42;17;50;-81;23/03/2018;17:39:11
43;17;50;-81;23/03/2018;17:39:21
44;17;50;-81;23/03/2018;17:39:31
45;17;50;-81;23/03/2018;17:39:41
46;17;50;-81;23/03/2018;17:39:51
47;17;50;-81;23/03/2018;17:40:01
48;17;50;-81;23/03/2018;17:40:11
49;17;51;-81;23/03/2018;17:40:21
50;17;51;-81;23/03/2018;17:40:31
51;17;51;-82;23/03/2018;17:40:41
52;17;51;-82;23/03/2018;17:40:51
53;17;51;-82;23/03/2018;17:41:01
54;17;51;-82;23/03/2018;17:41:11
55;17;51;-82;23/03/2018;17:41:21
56;17;51;-82;23/03/2018;17:41:31
57;17;51;-82;23/03/2018;17:41:41
58;17;51;-82;23/03/2018;17:41:51
59;17;51;-82;23/03/2018;17:42:01
60;16;51;-82;23/03/2018;17:42:11
61;16;51;-82;23/03/2018;17:42:21
62;16;51;-82;23/03/2018;17:42:31

1;16;51;-80;23/03/2018;17:49:51
2;16;51;-80;23/03/2018;17:50:01
3;16;51;-80;23/03/2018;17:50:11
4;16;51;-80;23/03/2018;17:50:21
5;16;51;-80;23/03/2018;17:50:31
6;16;51;-80;23/03/2018;17:50:41
7;16;51;-81;23/03/2018;17:50:51
8;16;51;-81;23/03/2018;17:51:01
9;16;51;-81;23/03/2018;17:51:11
10;16;51;-81;23/03/2018;17:51:21
11;16;51;-81;23/03/2018;17:51:31
12;16;51;-81;23/03/2018;17:51:41
13;16;51;-81;23/03/2018;17:51:51
14;16;51;-81;23/03/2018;17:52:01
15;16;51;-81;23/03/2018;17:52:11
16;16;51;-81;23/03/2018;17:52:21
17;16;51;-81;23/03/2018;17:52:31
