cicle;temperature;humidity;RSSI;date;hour
1;13;58;-76;22/03/2018;17:59:03
2;13;58;-76;22/03/2018;17:59:13
3;13;58;-76;22/03/2018;17:59:23
4;13;58;-76;22/03/2018;17:59:33
5;13;58;-75;22/03/2018;17:59:43
6;13;58;-75;22/03/2018;17:59:53
7;13;58;-75;22/03/2018;18:00:03
8;13;58;-75;22/03/2018;18:00:13
9;13;58;-74;22/03/2018;18:00:23
10;13;58;-74;22/03/2018;18:00:33
11;13;58;-74;22/03/2018;18:00:43
12;13;58;-74;22/03/2018;18:00:53
13;13;58;-74;22/03/2018;18:01:03
14;13;58;-74;22/03/2018;18:01:13
15;13;58;-74;22/03/2018;18:01:23
16;13;58;-74;22/03/2018;18:01:33
17;13;58;-74;22/03/2018;18:01:43
18;13;58;-74;22/03/2018;18:01:53
19;13;58;-74;22/03/2018;18:02:03
20;13;58;-74;22/03/2018;18:02:13
21;13;58;-74;22/03/2018;18:02:23
22;13;58;-74;22/03/2018;18:02:33
23;13;58;-74;22/03/2018;18:02:43
24;13;58;-74;22/03/2018;18:02:53
25;13;58;-74;22/03/2018;18:03:03
26;13;58;-74;22/03/2018;18:03:13
27;13;58;-74;22/03/2018;18:03:23
28;13;58;-74;22/03/2018;18:03:33
29;13;58;-74;22/03/2018;18:03:43
30;13;58;-74;22/03/2018;18:03:53
31;13;59;-74;22/03/2018;18:04:03
32;13;59;-74;22/03/2018;18:04:13
33;13;59;-74;22/03/2018;18:04:23
34;13;59;-74;22/03/2018;18:04:33
35;13;59;-74;22/03/2018;18:04:43
36;13;59;-74;22/03/2018;18:04:53
37;13;59;-74;22/03/2018;18:05:03
38;13;59;-75;22/03/2018;18:05:13
39;13;59;-75;22/03/2018;18:05:23
40;13;59;-75;22/03/2018;18:05:33
41;13;59;-75;22/03/2018;18:05:43
42;13;59;-75;22/03/2018;18:05:53
43;13;59;-75;22/03/2018;18:06:03
44;13;59;-75;22/03/2018;18:06:13
45;13;59;-75;22/03/2018;18:06:23
46;13;59;-75;22/03/2018;18:06:33
47;13;59;-75;22/03/2018;18:06:43
48;13;59;-75;22/03/2018;18:06:53
49;13;59;-75;22/03/2018;18:07:03
50;13;59;-75;22/03/2018;18:07:13
51;13;59;-75;22/03/2018;18:07:23
52;13;59;-75;22/03/2018;18:07:33
53;13;59;-75;22/03/2018;18:07:43
