cicle;temperature;humidity;RSSI;date;hour
1;14;43;-70;24/03/2018;10:11:48
2;14;43;-70;24/03/2018;10:11:58
3;14;43;-70;24/03/2018;10:12:08
4;14;43;-70;24/03/2018;10:12:18
5;14;43;-69;24/03/2018;10:12:28
6;14;43;-69;24/03/2018;10:12:38
7;14;43;-69;24/03/2018;10:12:48
8;14;43;-69;24/03/2018;10:12:58
9;14;43;-69;24/03/2018;10:13:08
10;14;43;-69;24/03/2018;10:13:18
11;14;43;-69;24/03/2018;10:13:28
12;14;43;-69;24/03/2018;10:13:38
13;14;43;-69;24/03/2018;10:13:48
14;14;43;-69;24/03/2018;10:13:58
15;14;43;-69;24/03/2018;10:14:08
16;14;43;-69;24/03/2018;10:14:18
17;14;43;-69;24/03/2018;10:14:28
18;14;43;-69;24/03/2018;10:14:38
19;14;43;-69;24/03/2018;10:14:48
20;14;43;-69;24/03/2018;10:14:58
21;14;43;-69;24/03/2018;10:15:08
22;14;43;-68;24/03/2018;10:15:18
23;14;43;-68;24/03/2018;10:15:28
24;14;43;-68;24/03/2018;10:15:38
25;14;43;-68;24/03/2018;10:15:48
26;14;43;-68;24/03/2018;10:15:58
27;14;43;-68;24/03/2018;10:16:08
28;14;43;-69;24/03/2018;10:16:18
29;14;43;-69;24/03/2018;10:16:28
30;14;43;-69;24/03/2018;10:16:38
31;14;43;-69;24/03/2018;10:16:48
32;14;43;-69;24/03/2018;10:16:58
33;14;43;-69;24/03/2018;10:17:08
34;14;43;-69;24/03/2018;10:17:18
35;14;43;-70;24/03/2018;10:17:28
36;14;43;-70;24/03/2018;10:17:38
37;14;43;-70;24/03/2018;10:17:48
38;14;43;-70;24/03/2018;10:17:58
39;14;43;-70;24/03/2018;10:18:08
40;14;43;-70;24/03/2018;10:18:18
41;14;43;-70;24/03/2018;10:18:28
42;14;43;-70;24/03/2018;10:18:38
43;14;43;-70;24/03/2018;10:18:48
44;14;43;-70;24/03/2018;10:18:58
45;14;43;-70;24/03/2018;10:19:08
46;14;43;-70;24/03/2018;10:19:18
47;14;42;-70;24/03/2018;10:19:28
48;14;42;-70;24/03/2018;10:19:38
49;14;42;-70;24/03/2018;10:19:48
50;14;42;-70;24/03/2018;10:19:58
51;14;42;-70;24/03/2018;10:20:08
52;14;42;-70;24/03/2018;10:20:18
53;14;42;-70;24/03/2018;10:20:28
54;14;42;-70;24/03/2018;10:20:38
55;14;42;-69;24/03/2018;10:20:48
56;14;42;-69;24/03/2018;10:20:58
57;14;42;-69;24/03/2018;10:21:08
58;14;42;-69;24/03/2018;10:21:18
59;14;42;-69;24/03/2018;10:21:28
60;14;42;-69;24/03/2018;10:21:38
61;14;42;-68;24/03/2018;10:21:48
62;14;42;-68;24/03/2018;10:21:58
63;14;42;-68;24/03/2018;10:22:08
64;14;42;-68;24/03/2018;10:22:18
65;14;42;-68;24/03/2018;10:22:28
;;;;;
1;14;42;-69;24/03/2018;10:29:28
2;14;42;-69;24/03/2018;10:29:38
3;14;42;-69;24/03/2018;10:29:48
4;14;42;-69;24/03/2018;10:29:58
5;14;42;-68;24/03/2018;10:30:08
6;14;42;-68;24/03/2018;10:30:18
7;14;42;-68;24/03/2018;10:30:28
8;14;42;-68;24/03/2018;10:30:38
9;14;42;-68;24/03/2018;10:30:48
10;14;42;-68;24/03/2018;10:30:58
11;14;42;-68;24/03/2018;10:31:08
12;14;42;-68;24/03/2018;10:31:18
13;14;42;-68;24/03/2018;10:31:28
14;14;42;-67;24/03/2018;10:31:38
15;14;42;-67;24/03/2018;10:31:48
16;14;42;-67;24/03/2018;10:31:58
17;14;42;-67;24/03/2018;10:32:08
18;14;42;-67;24/03/2018;10:32:18
19;14;42;-67;24/03/2018;10:32:28
20;14;42;-67;24/03/2018;10:32:38
21;14;42;-67;24/03/2018;10:32:48
22;14;42;-67;24/03/2018;10:32:58
23;14;42;-67;24/03/2018;10:33:08
24;14;42;-67;24/03/2018;10:33:18
25;14;42;-67;24/03/2018;10:33:28
26;14;42;-67;24/03/2018;10:33:38
27;14;42;-67;24/03/2018;10:33:48
28;14;42;-67;24/03/2018;10:33:58
29;14;42;-67;24/03/2018;10:34:08
30;14;42;-67;24/03/2018;10:34:18
31;14;42;-67;24/03/2018;10:34:28
32;14;42;-67;24/03/2018;10:34:38
33;14;42;-67;24/03/2018;10:34:48
34;14;42;-67;24/03/2018;10:34:58
35;14;42;-67;24/03/2018;10:35:08
36;14;42;-67;24/03/2018;10:35:18
37;14;42;-67;24/03/2018;10:35:28
38;14;42;-67;24/03/2018;10:35:38
39;14;42;-67;24/03/2018;10:35:48
40;14;42;-67;24/03/2018;10:35:58
41;14;42;-67;24/03/2018;10:36:08
42;14;42;-67;24/03/2018;10:36:18
43;14;42;-67;24/03/2018;10:36:28
44;14;42;-67;24/03/2018;10:36:38
45;14;42;-67;24/03/2018;10:36:48
46;14;42;-66;24/03/2018;10:36:58
47;14;42;-66;24/03/2018;10:37:08
48;14;42;-66;24/03/2018;10:37:18
49;14;42;-66;24/03/2018;10:37:28
50;14;42;-66;24/03/2018;10:37:38
51;14;42;-67;24/03/2018;10:37:48
52;14;42;-67;24/03/2018;10:37:58
53;14;42;-67;24/03/2018;10:38:08
54;14;42;-67;24/03/2018;10:38:18
55;14;42;-67;24/03/2018;10:38:28
56;14;42;-66;24/03/2018;10:38:38
57;14;42;-65;24/03/2018;10:38:48
58;14;42;-65;24/03/2018;10:38:58
59;14;42;-66;24/03/2018;10:39:08
60;14;42;-68;24/03/2018;10:39:18
61;14;42;-68;24/03/2018;10:39:28
62;14;42;-67;24/03/2018;10:39:38
63;14;42;-67;24/03/2018;10:39:48
64;14;42;-67;24/03/2018;10:39:58

1;14;42;-69;24/03/2018;10:44:28
2;14;42;-69;24/03/2018;10:44:38
3;14;42;-69;24/03/2018;10:44:48
4;14;42;-70;24/03/2018;10:44:58
5;14;42;-70;24/03/2018;10:45:08
6;14;42;-70;24/03/2018;10:45:18
7;14;42;-70;24/03/2018;10:45:28
8;14;42;-70;24/03/2018;10:45:38
9;14;42;-70;24/03/2018;10:45:48
10;14;42;-70;24/03/2018;10:45:58
11;14;42;-70;24/03/2018;10:46:08
12;14;42;-70;24/03/2018;10:46:18
13;14;42;-71;24/03/2018;10:46:28
14;14;42;-71;24/03/2018;10:46:38
15;14;42;-71;24/03/2018;10:46:48
16;14;42;-71;24/03/2018;10:46:58
17;14;42;-71;24/03/2018;10:47:08
18;14;42;-71;24/03/2018;10:47:18
19;14;42;-71;24/03/2018;10:47:28
20;14;42;-71;24/03/2018;10:47:38
21;14;42;-71;24/03/2018;10:47:48
22;14;42;-71;24/03/2018;10:47:58
23;14;42;-71;24/03/2018;10:48:08
24;14;42;-71;24/03/2018;10:48:18
25;14;42;-71;24/03/2018;10:48:28
26;14;42;-71;24/03/2018;10:48:38
27;14;42;-71;24/03/2018;10:48:48
28;14;42;-71;24/03/2018;10:48:58
29;14;42;-71;24/03/2018;10:49:08
30;14;42;-71;24/03/2018;10:49:18
