cicle;temperature;humidity;RSSI;date;hour
1;14;54;-68;22/03/2018;15:48:13
2;14;54;-67;22/03/2018;15:48:23
3;14;54;-67;22/03/2018;15:48:33
4;14;54;-67;22/03/2018;15:48:43
5;14;54;-67;22/03/2018;15:48:53
6;14;54;-66;22/03/2018;15:49:03
7;14;54;-67;22/03/2018;15:49:13
8;14;54;-66;22/03/2018;15:49:23
9;14;54;-66;22/03/2018;15:49:33
10;14;54;-66;22/03/2018;15:49:43
11;14;54;-66;22/03/2018;15:49:53
12;14;54;-66;22/03/2018;15:50:03
13;14;54;-66;22/03/2018;15:50:13
14;14;54;-66;22/03/2018;15:50:23
15;14;54;-67;22/03/2018;15:50:33
16;14;54;-67;22/03/2018;15:50:43
17;14;54;-67;22/03/2018;15:50:53
18;14;54;-67;22/03/2018;15:51:03
19;14;54;-67;22/03/2018;15:51:13
20;14;54;-67;22/03/2018;15:51:23
21;14;54;-67;22/03/2018;15:51:33
22;14;54;-66;22/03/2018;15:51:43
23;14;54;-67;22/03/2018;15:51:53
24;14;54;-67;22/03/2018;15:52:03
25;14;54;-67;22/03/2018;15:52:13
26;14;54;-66;22/03/2018;15:52:23
27;14;54;-67;22/03/2018;15:52:33
28;14;54;-67;22/03/2018;15:52:43
29;14;54;-67;22/03/2018;15:52:53
30;14;54;-68;22/03/2018;15:53:03
31;14;54;-68;22/03/2018;15:53:13
32;14;54;-68;22/03/2018;15:53:23
33;14;54;-68;22/03/2018;15:53:33
34;14;54;-68;22/03/2018;15:53:43
35;14;54;-68;22/03/2018;15:53:53
36;14;54;-68;22/03/2018;15:54:03
37;14;54;-68;22/03/2018;15:54:13
38;14;54;-68;22/03/2018;15:54:23
39;14;54;-68;22/03/2018;15:54:33
40;14;55;-68;22/03/2018;15:54:43
41;14;55;-68;22/03/2018;15:54:53
42;14;55;-68;22/03/2018;15:55:03
43;14;55;-68;22/03/2018;15:55:13
44;14;55;-68;22/03/2018;15:55:23
45;14;55;-68;22/03/2018;15:55:33
46;14;55;-67;22/03/2018;15:55:43
47;14;55;-67;22/03/2018;15:55:53
48;14;55;-67;22/03/2018;15:56:03
49;14;55;-67;22/03/2018;15:56:13
50;14;55;-67;22/03/2018;15:56:23
51;14;55;-67;22/03/2018;15:56:33
52;14;55;-67;22/03/2018;15:56:43
53;14;55;-67;22/03/2018;15:56:53
54;14;55;-67;22/03/2018;15:57:03
55;14;55;-67;22/03/2018;15:57:13
56;14;55;-67;22/03/2018;15:57:23
57;14;55;-67;22/03/2018;15:57:33
58;14;55;-67;22/03/2018;15:57:43
59;14;55;-67;22/03/2018;15:57:53
60;14;55;-67;22/03/2018;15:58:03
61;14;55;-67;22/03/2018;15:58:13
62;14;55;-67;22/03/2018;15:58:23

1;14;55;-67;22/03/2018;16:03:33
2;14;55;-67;22/03/2018;16:03:43
3;14;55;-67;22/03/2018;16:03:53
4;14;55;-67;22/03/2018;16:04:03
5;14;55;-67;22/03/2018;16:04:13
6;14;55;-67;22/03/2018;16:04:23
7;14;55;-67;22/03/2018;16:04:33
8;14;55;-67;22/03/2018;16:04:43
9;14;55;-67;22/03/2018;16:04:53
10;14;55;-67;22/03/2018;16:05:03
11;14;55;-67;22/03/2018;16:05:13
12;14;55;-67;22/03/2018;16:05:23
13;14;55;-67;22/03/2018;16:05:33
14;14;55;-66;22/03/2018;16:05:43
15;14;55;-66;22/03/2018;16:05:53
16;14;55;-67;22/03/2018;16:06:03
17;14;55;-67;22/03/2018;16:06:13
18;14;55;-67;22/03/2018;16:06:23
19;14;55;-67;22/03/2018;16:06:33
20;14;55;-67;22/03/2018;16:06:43
21;13;55;-67;22/03/2018;16:06:53
22;13;55;-67;22/03/2018;16:07:03
23;13;55;-67;22/03/2018;16:07:13
24;13;55;-67;22/03/2018;16:07:23
25;13;55;-67;22/03/2018;16:07:33
26;13;55;-67;22/03/2018;16:07:43
27;13;55;-67;22/03/2018;16:07:53
28;13;55;-67;22/03/2018;16:08:03
29;13;55;-67;22/03/2018;16:08:13
30;13;55;-67;22/03/2018;16:08:23
31;13;55;-67;22/03/2018;16:08:33
