cicle;temperature;humidity;RSSI;date;hour
1;15;53;-75;26/03/2018;10:33:17
2;15;53;-75;26/03/2018;10:33:27
3;15;53;-75;26/03/2018;10:33:37
4;15;53;-75;26/03/2018;10:33:47
5;15;53;-75;26/03/2018;10:33:57
6;15;53;-75;26/03/2018;10:34:07
7;15;53;-75;26/03/2018;10:34:17
8;15;53;-75;26/03/2018;10:34:27
9;15;53;-75;26/03/2018;10:34:37
10;15;53;-75;26/03/2018;10:34:47
11;15;53;-75;26/03/2018;10:34:57
12;15;53;-75;26/03/2018;10:35:07
13;15;53;-75;26/03/2018;10:35:17
14;15;53;-75;26/03/2018;10:35:27
15;15;53;-75;26/03/2018;10:35:37
16;15;53;-74;26/03/2018;10:35:47
17;15;53;-74;26/03/2018;10:35:57
18;15;53;-74;26/03/2018;10:36:07
19;15;53;-74;26/03/2018;10:36:17
20;15;53;-74;26/03/2018;10:36:27
21;15;53;-74;26/03/2018;10:36:37
22;15;53;-74;26/03/2018;10:36:47
23;15;53;-74;26/03/2018;10:36:57
24;15;53;-74;26/03/2018;10:37:07
25;15;53;-74;26/03/2018;10:37:17
26;15;53;-74;26/03/2018;10:37:27
27;15;53;-74;26/03/2018;10:37:37
28;15;53;-74;26/03/2018;10:37:47
29;15;53;-74;26/03/2018;10:37:57
30;15;53;-74;26/03/2018;10:38:07
31;15;53;-74;26/03/2018;10:38:17
32;15;53;-74;26/03/2018;10:38:27
33;15;53;-74;26/03/2018;10:38:37
34;15;53;-74;26/03/2018;10:38:47
35;15;53;-74;26/03/2018;10:38:57
36;15;53;-74;26/03/2018;10:39:07
37;15;53;-74;26/03/2018;10:39:17
38;15;53;-74;26/03/2018;10:39:27
39;15;53;-74;26/03/2018;10:39:37
40;15;53;-74;26/03/2018;10:39:47
41;15;53;-74;26/03/2018;10:39:57
42;15;53;-74;26/03/2018;10:40:07
43;15;53;-74;26/03/2018;10:40:17
44;15;53;-74;26/03/2018;10:40:27
45;15;53;-74;26/03/2018;10:40:37
46;15;53;-74;26/03/2018;10:40:47
47;15;53;-74;26/03/2018;10:40:57
48;15;53;-74;26/03/2018;10:41:07
49;15;53;-74;26/03/2018;10:41:17
50;15;53;-74;26/03/2018;10:41:27
51;15;53;-74;26/03/2018;10:41:37
52;15;53;-74;26/03/2018;10:41:47
53;15;53;-74;26/03/2018;10:41:57
54;15;53;-74;26/03/2018;10:42:07
55;15;53;-74;26/03/2018;10:42:17
56;15;53;-74;26/03/2018;10:42:27
57;15;53;-74;26/03/2018;10:42:37
58;15;53;-74;26/03/2018;10:42:47
59;15;53;-74;26/03/2018;10:42:57
60;15;53;-74;26/03/2018;10:43:07
61;15;53;-74;26/03/2018;10:43:17
62;15;53;-74;26/03/2018;10:43:27
63;15;53;-74;26/03/2018;10:43:37

1;15;53;-75;26/03/2018;10:50:37
2;15;53;-75;26/03/2018;10:50:47
3;15;53;-75;26/03/2018;10:50:57
4;15;53;-75;26/03/2018;10:51:07
5;15;53;-75;26/03/2018;10:51:17
6;15;53;-75;26/03/2018;10:51:27
7;15;53;-75;26/03/2018;10:51:37
8;15;53;-75;26/03/2018;10:51:47
9;15;53;-75;26/03/2018;10:51:57
10;15;53;-75;26/03/2018;10:52:07
11;15;53;-75;26/03/2018;10:52:17
12;15;53;-75;26/03/2018;10:52:27
13;15;53;-75;26/03/2018;10:52:37
14;15;53;-75;26/03/2018;10:52:47
15;15;53;-75;26/03/2018;10:52:57
16;15;53;-75;26/03/2018;10:53:07
17;15;53;-75;26/03/2018;10:53:17
18;15;53;-75;26/03/2018;10:53:27
19;15;53;-75;26/03/2018;10:53:37
20;15;53;-75;26/03/2018;10:53:47
21;15;53;-75;26/03/2018;10:53:57
