cicle;temperature;humidity;RSSI;date;hour
1;14;47;-59;24/03/2018;7:47:28
2;14;47;-59;24/03/2018;7:47:38
3;14;47;-59;24/03/2018;7:47:48
4;14;47;-59;24/03/2018;7:47:58
5;14;47;-59;24/03/2018;7:48:08
6;14;47;-59;24/03/2018;7:48:18
7;14;47;-59;24/03/2018;7:48:28
8;14;47;-60;24/03/2018;7:48:38
9;14;47;-60;24/03/2018;7:48:48
10;14;47;-60;24/03/2018;7:48:58
11;14;47;-60;24/03/2018;7:49:08
12;14;47;-60;24/03/2018;7:49:18
13;14;47;-60;24/03/2018;7:49:28
14;14;47;-59;24/03/2018;7:49:38
15;14;47;-59;24/03/2018;7:49:48
16;14;47;-59;24/03/2018;7:49:58
17;14;47;-59;24/03/2018;7:50:08
18;14;47;-59;24/03/2018;7:50:18
19;14;47;-59;24/03/2018;7:50:28
20;14;47;-59;24/03/2018;7:50:38
21;14;47;-59;24/03/2018;7:50:48
22;14;47;-59;24/03/2018;7:50:58
23;14;47;-59;24/03/2018;7:51:08
24;13;47;-59;24/03/2018;7:51:18
25;13;47;-58;24/03/2018;7:51:28
26;13;47;-58;24/03/2018;7:51:38
27;14;47;-58;24/03/2018;7:51:48
28;14;47;-58;24/03/2018;7:51:58
29;14;47;-58;24/03/2018;7:52:08
30;14;47;-58;24/03/2018;7:52:18
31;14;47;-58;24/03/2018;7:52:28
32;14;47;-58;24/03/2018;7:52:38
33;14;47;-58;24/03/2018;7:52:48
34;14;47;-58;24/03/2018;7:52:58
35;14;47;-58;24/03/2018;7:53:08
36;14;47;-58;24/03/2018;7:53:18
37;14;47;-58;24/03/2018;7:53:28
38;14;47;-58;24/03/2018;7:53:38
39;14;47;-58;24/03/2018;7:53:48
40;14;47;-58;24/03/2018;7:53:58
41;14;47;-58;24/03/2018;7:54:08
42;14;47;-58;24/03/2018;7:54:18
43;14;47;-58;24/03/2018;7:54:28
44;14;47;-58;24/03/2018;7:54:38
45;14;47;-58;24/03/2018;7:54:48
46;14;47;-58;24/03/2018;7:54:58
47;14;47;-59;24/03/2018;7:55:08
48;14;47;-59;24/03/2018;7:55:18
49;14;47;-59;24/03/2018;7:55:28
50;14;47;-59;24/03/2018;7:55:38
51;14;47;-59;24/03/2018;7:55:48
52;14;47;-59;24/03/2018;7:55:58
53;14;47;-59;24/03/2018;7:56:08
54;14;47;-59;24/03/2018;7:56:18
55;14;47;-59;24/03/2018;7:56:28
56;14;47;-59;24/03/2018;7:56:38
57;14;47;-59;24/03/2018;7:56:48
58;14;47;-59;24/03/2018;7:56:58
59;14;47;-59;24/03/2018;7:57:08
60;14;47;-59;24/03/2018;7:57:18
61;14;47;-58;24/03/2018;7:57:28
62;14;47;-58;24/03/2018;7:57:38
63;14;47;-59;24/03/2018;7:57:48
64;14;47;-59;24/03/2018;7:57:58
65;14;47;-59;24/03/2018;7:58:08
66;14;47;-59;24/03/2018;7:58:18

1;14;47;-57;24/03/2018;8:04:58
2;14;47;-57;24/03/2018;8:05:08
