cicle;temperature;humidity;RSSI;date;hour
1;17;56;-88;26/03/2018;14:21:57
2;17;56;-88;26/03/2018;14:22:07
3;17;56;-88;26/03/2018;14:22:17
4;17;56;-88;26/03/2018;14:22:27
5;17;56;-88;26/03/2018;14:22:37
6;17;56;-88;26/03/2018;14:22:47
7;17;56;-88;26/03/2018;14:22:57
8;17;56;-88;26/03/2018;14:23:07
9;17;56;-88;26/03/2018;14:23:17
10;17;56;-88;26/03/2018;14:23:27
11;17;56;-88;26/03/2018;14:23:37
12;17;56;-88;26/03/2018;14:23:47
13;17;56;-88;26/03/2018;14:23:57
14;17;56;-88;26/03/2018;14:24:07
15;17;56;-88;26/03/2018;14:24:17
16;17;56;-88;26/03/2018;14:24:27
17;17;56;-88;26/03/2018;14:24:37
18;17;56;-88;26/03/2018;14:24:47
19;17;56;-88;26/03/2018;14:24:57
20;17;56;-88;26/03/2018;14:25:07
21;17;56;-88;26/03/2018;14:25:17
22;17;56;-87;26/03/2018;14:25:27
23;17;56;-87;26/03/2018;14:25:37
24;17;56;-87;26/03/2018;14:25:47
25;17;56;-87;26/03/2018;14:25:57
26;17;56;-87;26/03/2018;14:26:07
27;17;56;-88;26/03/2018;14:26:17
28;17;56;-88;26/03/2018;14:26:27
29;17;56;-88;26/03/2018;14:26:37
30;17;56;-88;26/03/2018;14:26:47
31;17;56;-88;26/03/2018;14:26:57
32;17;56;-88;26/03/2018;14:27:07
33;17;56;-88;26/03/2018;14:27:17
34;17;56;-88;26/03/2018;14:27:27
35;17;56;-88;26/03/2018;14:27:37
36;17;56;-88;26/03/2018;14:27:47
37;17;56;-88;26/03/2018;14:27:57
38;17;56;-88;26/03/2018;14:28:07
39;17;56;-88;26/03/2018;14:28:17
40;17;56;-88;26/03/2018;14:28:27
41;17;56;-88;26/03/2018;14:28:37
42;17;56;-88;26/03/2018;14:28:47
43;17;56;-88;26/03/2018;14:28:57
44;17;56;-88;26/03/2018;14:29:07
45;17;56;-88;26/03/2018;14:29:17
46;17;56;-88;26/03/2018;14:29:27
47;17;56;-88;26/03/2018;14:29:37
48;17;56;-88;26/03/2018;14:29:47
49;17;56;-88;26/03/2018;14:29:57
50;17;56;-88;26/03/2018;14:30:07
51;17;56;-88;26/03/2018;14:30:17
52;17;56;-88;26/03/2018;14:30:27
53;17;56;-88;26/03/2018;14:30:37
