cicle;temperature;humidity;RSSI;date;hour
1;13;61;-97;23/03/2018;22:17:01
2;13;61;-97;23/03/2018;22:17:11
3;13;61;-97;23/03/2018;22:17:21
4;13;61;-97;23/03/2018;22:17:31
5;13;61;-98;23/03/2018;22:17:41
6;13;61;-98;23/03/2018;22:17:51
7;13;61;-98;23/03/2018;22:18:01
8;13;61;-98;23/03/2018;22:18:11
9;13;61;-98;23/03/2018;22:18:21
10;13;61;-98;23/03/2018;22:18:31
11;13;61;-98;23/03/2018;22:18:41
12;13;61;-98;23/03/2018;22:18:51
13;13;61;-98;23/03/2018;22:19:01
14;13;61;-98;23/03/2018;22:19:11
15;13;61;-98;23/03/2018;22:19:21
16;13;61;-98;23/03/2018;22:19:31
17;13;61;-98;23/03/2018;22:19:41
18;13;61;-98;23/03/2018;22:19:51
19;13;61;-98;23/03/2018;22:20:01
20;13;61;-98;23/03/2018;22:20:11
21;13;61;-98;23/03/2018;22:20:21
22;13;61;-98;23/03/2018;22:20:31
23;13;61;-97;23/03/2018;22:20:41
24;13;61;-97;23/03/2018;22:20:51
25;13;61;-97;23/03/2018;22:21:01
26;13;61;-98;23/03/2018;22:21:11
27;13;61;-97;23/03/2018;22:21:21
28;13;61;-97;23/03/2018;22:21:31
29;13;61;-97;23/03/2018;22:21:41
30;13;61;-97;23/03/2018;22:21:51
31;13;61;-97;23/03/2018;22:22:01
32;13;61;-97;23/03/2018;22:22:11
33;13;61;-97;23/03/2018;22:22:21
34;13;61;-97;23/03/2018;22:22:31
35;13;61;-97;23/03/2018;22:22:41
36;13;61;-97;23/03/2018;22:22:51
37;13;61;-98;23/03/2018;22:23:01
38;13;61;-97;23/03/2018;22:23:11
39;13;61;-97;23/03/2018;22:23:21
40;13;61;-97;23/03/2018;22:23:31
41;13;61;-97;23/03/2018;22:23:41
42;13;61;-97;23/03/2018;22:23:51
43;13;61;-97;23/03/2018;22:24:01
44;13;61;-95;23/03/2018;22:24:11
45;13;61;-98;23/03/2018;22:24:21
46;13;61;-98;23/03/2018;22:24:31
47;13;61;-98;23/03/2018;22:24:41
48;13;61;-98;23/03/2018;22:24:51
49;13;61;-98;23/03/2018;22:25:01
50;13;61;-98;23/03/2018;22:25:11
51;13;61;-98;23/03/2018;22:25:21
52;13;61;-98;23/03/2018;22:25:31
53;13;61;-98;23/03/2018;22:25:41
54;13;61;-98;23/03/2018;22:25:51
55;13;61;-98;23/03/2018;22:26:01
56;13;61;-98;23/03/2018;22:26:11
57;13;61;-98;23/03/2018;22:26:21
58;13;61;-98;23/03/2018;22:26:31
59;13;61;-98;23/03/2018;22:26:41
60;13;61;-97;23/03/2018;22:26:51
61;13;61;-97;23/03/2018;22:27:01
62;13;61;-97;23/03/2018;22:27:11

1;12;62;-98;23/03/2018;22:34:21
2;12;62;-98;23/03/2018;22:34:31
3;12;62;-98;23/03/2018;22:34:41
4;12;62;-98;23/03/2018;22:34:51
5;12;62;-99;23/03/2018;22:35:01
6;12;62;-99;23/03/2018;22:35:11
7;12;62;-99;23/03/2018;22:35:21
8;12;62;-99;23/03/2018;22:35:31
9;12;62;-99;23/03/2018;22:35:41
10;12;62;-99;23/03/2018;22:35:51
11;12;62;-99;23/03/2018;22:36:01
12;12;62;-99;23/03/2018;22:36:11
13;12;62;-99;23/03/2018;22:36:21
14;12;62;-99;23/03/2018;22:36:31
15;12;62;-99;23/03/2018;22:36:41
16;12;62;-99;23/03/2018;22:36:51
17;12;62;-98;23/03/2018;22:37:01
18;12;62;-98;23/03/2018;22:37:11
19;12;62;-98;23/03/2018;22:37:21
20;12;62;-98;23/03/2018;22:37:31
21;12;62;-98;23/03/2018;22:37:41
22;12;62;-98;23/03/2018;22:37:51
23;12;62;-98;23/03/2018;22:38:01
24;12;62;-98;23/03/2018;22:38:11
25;12;62;-98;23/03/2018;22:38:21
26;12;62;-98;23/03/2018;22:38:31
27;12;62;-98;23/03/2018;22:38:41
28;12;62;-98;23/03/2018;22:38:51
29;12;62;-98;23/03/2018;22:39:01
30;12;62;-98;23/03/2018;22:39:11
31;12;62;-98;23/03/2018;22:39:21
32;12;62;-98;23/03/2018;22:39:31
33;12;62;-97;23/03/2018;22:39:41
34;12;62;-97;23/03/2018;22:39:51
35;12;62;-97;23/03/2018;22:40:01
36;12;62;-97;23/03/2018;22:40:11
37;12;62;-97;23/03/2018;22:40:21
38;12;62;-97;23/03/2018;22:40:31
39;12;62;-97;23/03/2018;22:40:41
40;12;62;-97;23/03/2018;22:40:51
41;12;62;-97;23/03/2018;22:41:01
42;12;62;-97;23/03/2018;22:41:11
43;12;62;-96;23/03/2018;22:41:21
44;12;62;-97;23/03/2018;22:41:31
45;12;62;-97;23/03/2018;22:41:41
46;12;62;-97;23/03/2018;22:41:51
47;12;62;-97;23/03/2018;22:42:01
48;12;62;-97;23/03/2018;22:42:11
49;12;62;-97;23/03/2018;22:42:21
50;12;62;-97;23/03/2018;22:42:31
51;12;62;-97;23/03/2018;22:42:41
52;12;62;-97;23/03/2018;22:42:51
53;12;62;-97;23/03/2018;22:43:01
54;12;63;-97;23/03/2018;22:43:11
55;12;63;-97;23/03/2018;22:43:21
56;12;63;-97;23/03/2018;22:43:31
57;12;63;-97;23/03/2018;22:43:41
58;12;63;-97;23/03/2018;22:43:51
59;12;63;-97;23/03/2018;22:44:01
60;12;63;-98;23/03/2018;22:44:11
61;12;63;-97;23/03/2018;22:44:21
62;12;63;-97;23/03/2018;22:44:31
63;12;63;-97;23/03/2018;22:44:41
64;12;63;-97;23/03/2018;22:44:51
65;12;63;-97;23/03/2018;22:45:01
66;12;63;-97;23/03/2018;22:45:11

1;12;63;-95;23/03/2018;22:54:21
2;12;63;-95;23/03/2018;22:54:31
3;12;63;-95;23/03/2018;22:54:41
4;12;63;-95;23/03/2018;22:54:51
5;12;63;-95;23/03/2018;22:55:01
6;12;63;-95;23/03/2018;22:55:11
7;12;63;-95;23/03/2018;22:55:21
8;12;63;-95;23/03/2018;22:55:31
9;12;63;-95;23/03/2018;22:55:41
10;12;63;-95;23/03/2018;22:55:51
11;12;63;-95;23/03/2018;22:56:01
12;12;63;-96;23/03/2018;22:56:11
13;12;63;-96;23/03/2018;22:56:21
14;12;63;-97;23/03/2018;22:56:31
15;12;63;-96;23/03/2018;22:56:41
16;12;63;-96;23/03/2018;22:56:51
17;12;63;-96;23/03/2018;22:57:01
18;12;63;-96;23/03/2018;22:57:11
19;12;63;-96;23/03/2018;22:57:21
20;12;63;-96;23/03/2018;22:57:31
21;12;63;-96;23/03/2018;22:57:41
22;12;63;-96;23/03/2018;22:57:51
23;12;63;-96;23/03/2018;22:58:01
24;12;63;-96;23/03/2018;22:58:11
25;12;63;-96;23/03/2018;22:58:21
26;12;63;-96;23/03/2018;22:58:31
27;12;63;-96;23/03/2018;22:58:41
28;12;63;-96;23/03/2018;22:58:51
29;12;63;-96;23/03/2018;22:59:01
30;12;63;-96;23/03/2018;22:59:11
31;12;63;-96;23/03/2018;22:59:21
32;12;63;-96;23/03/2018;22:59:31
33;12;63;-96;23/03/2018;22:59:41
34;12;63;-96;23/03/2018;22:59:51
35;12;63;-96;23/03/2018;23:00:01
36;12;63;-96;23/03/2018;23:00:11
37;12;63;-97;23/03/2018;23:00:21
38;12;63;-97;23/03/2018;23:00:31
39;12;63;-97;23/03/2018;23:00:41
40;12;63;-97;23/03/2018;23:00:51
41;12;63;-97;23/03/2018;23:01:01
42;12;63;-97;23/03/2018;23:01:11
43;12;63;-97;23/03/2018;23:01:21
44;12;63;-97;23/03/2018;23:01:31
45;12;63;-97;23/03/2018;23:01:41
46;12;63;-97;23/03/2018;23:01:51
47;12;63;-97;23/03/2018;23:02:01
48;12;63;-97;23/03/2018;23:02:11
49;12;63;-97;23/03/2018;23:02:21
50;12;63;-97;23/03/2018;23:02:31
51;12;63;-97;23/03/2018;23:02:41
52;12;63;-97;23/03/2018;23:02:51
53;12;63;-97;23/03/2018;23:03:01
54;12;63;-97;23/03/2018;23:03:11
55;12;63;-97;23/03/2018;23:03:21
56;12;63;-97;23/03/2018;23:03:31
57;12;63;-97;23/03/2018;23:03:41
58;12;63;-97;23/03/2018;23:03:51
59;12;63;-97;23/03/2018;23:04:01
60;12;63;-96;23/03/2018;23:04:11
61;12;63;-96;23/03/2018;23:04:21
62;12;63;-96;23/03/2018;23:04:31
63;12;63;-96;23/03/2018;23:04:41

1;12;63;-97;23/03/2018;23:11:51
2;12;63;-97;23/03/2018;23:12:01
3;12;63;-97;23/03/2018;23:12:11
4;12;63;-97;23/03/2018;23:12:21
5;12;63;-97;23/03/2018;23:12:31
6;12;63;-97;23/03/2018;23:12:41
7;12;63;-97;23/03/2018;23:12:51
8;12;63;-97;23/03/2018;23:13:01
9;12;63;-97;23/03/2018;23:13:11
10;12;63;-97;23/03/2018;23:13:21
11;12;63;-97;23/03/2018;23:13:31
12;12;63;-97;23/03/2018;23:13:41
13;12;63;-97;23/03/2018;23:13:51
14;12;63;-97;23/03/2018;23:14:01
15;12;63;-97;23/03/2018;23:14:11
16;12;63;-97;23/03/2018;23:14:21
17;12;63;-97;23/03/2018;23:14:31
18;12;63;-97;23/03/2018;23:14:41
19;12;63;-97;23/03/2018;23:14:51
20;12;63;-97;23/03/2018;23:15:01
21;12;63;-97;23/03/2018;23:15:11
22;12;63;-97;23/03/2018;23:15:21
23;12;63;-97;23/03/2018;23:15:31
24;12;63;-97;23/03/2018;23:15:41
25;12;63;-97;23/03/2018;23:15:51
26;12;63;-97;23/03/2018;23:16:01
27;12;63;-97;23/03/2018;23:16:11
28;12;63;-97;23/03/2018;23:16:21
29;12;63;-97;23/03/2018;23:16:31
30;12;63;-97;23/03/2018;23:16:41
31;12;63;-97;23/03/2018;23:16:51
32;12;63;-97;23/03/2018;23:17:01
33;12;63;-97;23/03/2018;23:17:11
34;12;63;-97;23/03/2018;23:17:21
35;12;63;-97;23/03/2018;23:17:31
36;12;63;-97;23/03/2018;23:17:41
37;12;63;-97;23/03/2018;23:17:51
38;12;63;-97;23/03/2018;23:18:01
39;12;63;-97;23/03/2018;23:18:11
40;12;63;-97;23/03/2018;23:18:21
41;12;63;-97;23/03/2018;23:18:31
42;12;63;-97;23/03/2018;23:18:41
43;12;63;-97;23/03/2018;23:18:51
44;12;63;-97;23/03/2018;23:19:01
45;12;63;-97;23/03/2018;23:19:11
46;12;63;-97;23/03/2018;23:19:21
47;12;63;-98;23/03/2018;23:19:31
48;12;63;-98;23/03/2018;23:19:41
49;12;63;-97;23/03/2018;23:19:51
50;12;63;-97;23/03/2018;23:20:01
51;12;63;-97;23/03/2018;23:20:11
52;12;63;-97;23/03/2018;23:20:21
53;12;63;-98;23/03/2018;23:20:31
54;12;63;-97;23/03/2018;23:20:41
55;12;63;-98;23/03/2018;23:20:51
56;12;63;-98;23/03/2018;23:21:01
57;12;63;-98;23/03/2018;23:21:11
58;12;63;-98;23/03/2018;23:21:21
59;12;63;-98;23/03/2018;23:21:31
60;12;63;-97;23/03/2018;23:21:41
61;12;63;-97;23/03/2018;23:21:51
62;12;63;-97;23/03/2018;23:22:01
63;12;63;-97;23/03/2018;23:22:11
64;12;63;-97;23/03/2018;23:22:21
65;12;63;-97;23/03/2018;23:22:31
66;12;63;-97;23/03/2018;23:22:41
67;12;63;-97;23/03/2018;23:22:51
