cicle;temperature;humidity;RSSI;date;hour
1;16;63;-96;26/03/2018;18:19:57
2;16;63;-96;26/03/2018;18:20:07
3;16;63;-96;26/03/2018;18:20:17
4;16;63;-96;26/03/2018;18:20:27
5;16;63;-96;26/03/2018;18:20:37
6;16;63;-96;26/03/2018;18:20:47
7;16;63;-96;26/03/2018;18:20:57
8;16;63;-96;26/03/2018;18:21:07
9;16;63;-96;26/03/2018;18:21:17
10;16;63;-96;26/03/2018;18:21:27
11;16;63;-96;26/03/2018;18:21:37
12;16;63;-96;26/03/2018;18:21:47
13;16;63;-96;26/03/2018;18:21:57
14;16;63;-96;26/03/2018;18:22:07
15;16;63;-96;26/03/2018;18:22:17
16;16;63;-96;26/03/2018;18:22:27
17;16;63;-96;26/03/2018;18:22:37
18;16;63;-96;26/03/2018;18:22:47
19;16;63;-96;26/03/2018;18:22:57
20;16;63;-96;26/03/2018;18:23:07
21;16;63;-96;26/03/2018;18:23:17
22;16;63;-96;26/03/2018;18:23:27
23;16;63;-96;26/03/2018;18:23:37
24;16;63;-96;26/03/2018;18:23:47
25;16;63;-96;26/03/2018;18:23:57
26;16;63;-96;26/03/2018;18:24:07
27;16;63;-96;26/03/2018;18:24:17
28;16;63;-97;26/03/2018;18:24:27
29;16;63;-97;26/03/2018;18:24:37
30;16;63;-97;26/03/2018;18:24:47
31;16;63;-97;26/03/2018;18:24:57
32;16;63;-97;26/03/2018;18:25:07
33;16;63;-97;26/03/2018;18:25:17
34;16;63;-96;26/03/2018;18:25:27
35;16;63;-96;26/03/2018;18:25:37
36;16;63;-96;26/03/2018;18:25:47
37;16;63;-96;26/03/2018;18:25:57
38;16;63;-96;26/03/2018;18:26:07
39;16;63;-96;26/03/2018;18:26:17
40;16;63;-96;26/03/2018;18:26:27
41;16;63;-96;26/03/2018;18:26:37
42;16;63;-96;26/03/2018;18:26:47
43;16;63;-96;26/03/2018;18:26:57
44;16;63;-96;26/03/2018;18:27:07
45;16;63;-96;26/03/2018;18:27:17
46;16;63;-96;26/03/2018;18:27:27
47;16;63;-96;26/03/2018;18:27:37
48;16;63;-96;26/03/2018;18:27:47
49;16;63;-96;26/03/2018;18:27:57
50;16;63;-96;26/03/2018;18:28:07
51;16;63;-96;26/03/2018;18:28:17
52;16;63;-96;26/03/2018;18:28:27
53;16;63;-96;26/03/2018;18:28:37
54;16;63;-96;26/03/2018;18:28:47
55;16;63;-96;26/03/2018;18:28:57
56;16;63;-96;26/03/2018;18:29:07
57;16;63;-96;26/03/2018;18:29:17
58;16;63;-97;26/03/2018;18:29:27
59;16;63;-97;26/03/2018;18:29:37
60;16;63;-97;26/03/2018;18:29:47
61;16;63;-97;26/03/2018;18:29:57
62;16;63;-97;26/03/2018;18:30:07
63;16;63;-96;26/03/2018;18:30:17
64;16;63;-96;26/03/2018;18:30:27
65;16;63;-96;26/03/2018;18:30:37
66;16;63;-96;26/03/2018;18:30:47

1;16;63;-96;26/03/2018;18:37:37
2;16;63;-96;26/03/2018;18:37:47
3;16;63;-96;26/03/2018;18:37:57
4;16;63;-96;26/03/2018;18:38:07
5;16;63;-96;26/03/2018;18:38:17
6;16;63;-96;26/03/2018;18:38:27
7;16;63;-96;26/03/2018;18:38:37
8;16;63;-96;26/03/2018;18:38:47
9;16;63;-96;26/03/2018;18:38:57
10;16;63;-96;26/03/2018;18:39:07
11;16;63;-96;26/03/2018;18:39:17
12;16;63;-96;26/03/2018;18:39:27
13;16;63;-96;26/03/2018;18:39:37
14;16;63;-96;26/03/2018;18:39:47
15;16;63;-96;26/03/2018;18:39:57
16;16;63;-96;26/03/2018;18:40:07
17;16;63;-96;26/03/2018;18:40:17
18;16;63;-96;26/03/2018;18:40:27
19;16;63;-96;26/03/2018;18:40:37
