cicle;temperature;humidity;RSSI;date;hour
1;15;70;-76;25/03/2018;16:36:18
2;15;70;-76;25/03/2018;16:36:28
3;15;70;-75;25/03/2018;16:36:38
4;15;70;-76;25/03/2018;16:36:48
5;15;70;-76;25/03/2018;16:36:58
6;15;70;-75;25/03/2018;16:37:08
7;15;70;-76;25/03/2018;16:37:18
8;15;70;-75;25/03/2018;16:37:28
9;15;70;-76;25/03/2018;16:37:38
10;15;70;-76;25/03/2018;16:37:48
11;15;70;-76;25/03/2018;16:37:58
12;15;70;-76;25/03/2018;16:38:08
13;15;70;-76;25/03/2018;16:38:18
14;15;70;-76;25/03/2018;16:38:28
15;15;70;-76;25/03/2018;16:38:38
16;15;70;-76;25/03/2018;16:38:48
17;15;70;-76;25/03/2018;16:38:58
18;15;70;-76;25/03/2018;16:39:08
19;15;70;-76;25/03/2018;16:39:18
20;15;70;-76;25/03/2018;16:39:28
21;15;70;-76;25/03/2018;16:39:38
22;15;70;-76;25/03/2018;16:39:48
23;15;70;-76;25/03/2018;16:39:58
24;15;70;-75;25/03/2018;16:40:08
25;15;70;-75;25/03/2018;16:40:18
26;15;70;-75;25/03/2018;16:40:28
27;15;70;-75;25/03/2018;16:40:38
28;15;70;-75;25/03/2018;16:40:48
29;15;70;-75;25/03/2018;16:40:58
30;15;70;-75;25/03/2018;16:41:08
31;15;70;-75;25/03/2018;16:41:18
32;15;70;-75;25/03/2018;16:41:28
33;15;70;-74;25/03/2018;16:41:38
34;15;70;-74;25/03/2018;16:41:48
35;15;70;-74;25/03/2018;16:41:58
36;15;70;-74;25/03/2018;16:42:08
37;15;70;-74;25/03/2018;16:42:18
38;15;70;-74;25/03/2018;16:42:28
39;15;70;-74;25/03/2018;16:42:38
40;15;70;-74;25/03/2018;16:42:48
41;15;70;-74;25/03/2018;16:42:58
42;15;70;-73;25/03/2018;16:43:08
43;15;70;-73;25/03/2018;16:43:18
44;15;70;-73;25/03/2018;16:43:28
45;15;70;-73;25/03/2018;16:43:38
46;15;70;-73;25/03/2018;16:43:48
47;15;70;-73;25/03/2018;16:43:58
48;15;70;-73;25/03/2018;16:44:08
49;15;70;-74;25/03/2018;16:44:18
50;15;70;-74;25/03/2018;16:44:28
51;15;70;-74;25/03/2018;16:44:38
52;15;70;-74;25/03/2018;16:44:48
53;15;70;-74;25/03/2018;16:44:58
54;15;70;-74;25/03/2018;16:45:08
55;15;70;-74;25/03/2018;16:45:18
56;15;70;-74;25/03/2018;16:45:28
57;15;70;-74;25/03/2018;16:45:38
58;15;70;-74;25/03/2018;16:45:48
59;15;70;-74;25/03/2018;16:45:58
60;15;70;-75;25/03/2018;16:46:08
61;15;70;-75;25/03/2018;16:46:18
62;15;70;-75;25/03/2018;16:46:28
63;15;70;-75;25/03/2018;16:46:38

1;15;70;-75;25/03/2018;16:53:58
2;15;70;-75;25/03/2018;16:54:08
3;15;70;-75;25/03/2018;16:54:18
4;15;70;-74;25/03/2018;16:54:28
5;15;70;-75;25/03/2018;16:54:38
6;15;70;-74;25/03/2018;16:54:48
7;15;70;-74;25/03/2018;16:54:58
8;15;70;-74;25/03/2018;16:55:08
9;15;70;-74;25/03/2018;16:55:18
10;15;70;-74;25/03/2018;16:55:28
11;15;70;-74;25/03/2018;16:55:38
12;15;70;-74;25/03/2018;16:55:48
13;15;71;-74;25/03/2018;16:55:58
14;15;71;-74;25/03/2018;16:56:08
15;15;71;-74;25/03/2018;16:56:18
16;15;71;-74;25/03/2018;16:56:28
17;15;71;-74;25/03/2018;16:56:38
18;15;71;-74;25/03/2018;16:56:48
19;15;71;-74;25/03/2018;16:56:58
20;15;71;-74;25/03/2018;16:57:08
21;15;71;-74;25/03/2018;16:57:18
22;15;71;-74;25/03/2018;16:57:28
23;15;71;-74;25/03/2018;16:57:38
24;15;71;-74;25/03/2018;16:57:48
25;15;71;-75;25/03/2018;16:57:58
26;15;71;-75;25/03/2018;16:58:08
27;15;71;-75;25/03/2018;16:58:18
28;15;71;-75;25/03/2018;16:58:28
29;15;71;-75;25/03/2018;16:58:38
30;15;71;-75;25/03/2018;16:58:48
31;15;71;-75;25/03/2018;16:58:58
32;15;71;-75;25/03/2018;16:59:08
33;15;71;-75;25/03/2018;16:59:18
34;15;71;-75;25/03/2018;16:59:28
35;15;71;-75;25/03/2018;16:59:38
36;15;71;-75;25/03/2018;16:59:48
37;15;71;-75;25/03/2018;16:59:58
38;15;71;-75;25/03/2018;17:00:08
39;15;71;-75;25/03/2018;17:00:18
40;15;71;-75;25/03/2018;17:00:28
