cicle;temperature;humidity;RSSI;date;hour
1;13;58;-64;24/03/2018;21:07:28
2;13;58;-64;24/03/2018;21:07:38
3;13;58;-64;24/03/2018;21:07:48
4;13;58;-64;24/03/2018;21:07:58
5;13;58;-64;24/03/2018;21:08:08
6;13;58;-63;24/03/2018;21:08:18
7;13;58;-63;24/03/2018;21:08:28
8;13;58;-63;24/03/2018;21:08:38
9;13;58;-63;24/03/2018;21:08:48
10;13;58;-62;24/03/2018;21:08:58
11;13;58;-62;24/03/2018;21:09:08
12;13;58;-63;24/03/2018;21:09:18
13;13;58;-63;24/03/2018;21:09:28
14;13;58;-63;24/03/2018;21:09:38
15;13;58;-63;24/03/2018;21:09:48
16;13;58;-63;24/03/2018;21:09:58
17;13;58;-63;24/03/2018;21:10:08
18;13;58;-63;24/03/2018;21:10:18
19;13;58;-63;24/03/2018;21:10:28
20;13;58;-63;24/03/2018;21:10:38
21;13;58;-63;24/03/2018;21:10:48
22;13;58;-63;24/03/2018;21:10:58
23;13;58;-63;24/03/2018;21:11:08
24;13;58;-63;24/03/2018;21:11:18
25;13;58;-63;24/03/2018;21:11:28
26;13;58;-63;24/03/2018;21:11:38
27;13;58;-63;24/03/2018;21:11:48
28;13;58;-63;24/03/2018;21:11:58
29;13;58;-63;24/03/2018;21:12:08
30;13;58;-63;24/03/2018;21:12:18
31;13;58;-63;24/03/2018;21:12:28
32;13;58;-63;24/03/2018;21:12:38
33;13;58;-63;24/03/2018;21:12:48
34;13;58;-63;24/03/2018;21:12:58
35;13;58;-63;24/03/2018;21:13:08
36;13;58;-63;24/03/2018;21:13:18
37;13;58;-63;24/03/2018;21:13:28
38;13;58;-63;24/03/2018;21:13:38
39;13;58;-63;24/03/2018;21:13:48
40;13;58;-63;24/03/2018;21:13:58
41;13;58;-63;24/03/2018;21:14:08
42;13;58;-63;24/03/2018;21:14:18
43;13;58;-63;24/03/2018;21:14:28
44;13;59;-63;24/03/2018;21:14:38
45;13;59;-63;24/03/2018;21:14:48
46;13;59;-63;24/03/2018;21:14:58
47;13;59;-63;24/03/2018;21:15:08
48;13;59;-63;24/03/2018;21:15:18
49;13;59;-63;24/03/2018;21:15:28
50;13;59;-63;24/03/2018;21:15:38
51;13;59;-63;24/03/2018;21:15:48
52;13;59;-63;24/03/2018;21:15:58
53;13;59;-63;24/03/2018;21:16:08
54;13;59;-63;24/03/2018;21:16:18
55;13;59;-63;24/03/2018;21:16:28
56;13;59;-63;24/03/2018;21:16:38
57;13;59;-63;24/03/2018;21:16:48
58;13;59;-63;24/03/2018;21:16:58
59;13;59;-63;24/03/2018;21:17:08
60;12;59;-63;24/03/2018;21:17:18
61;12;59;-63;24/03/2018;21:17:28

1;12;59;-63;24/03/2018;21:25:18
2;12;59;-63;24/03/2018;21:25:28
3;12;59;-63;24/03/2018;21:25:38
4;12;59;-63;24/03/2018;21:25:48
5;12;59;-63;24/03/2018;21:25:58
6;12;59;-63;24/03/2018;21:26:08
7;12;59;-63;24/03/2018;21:26:18
8;12;59;-63;24/03/2018;21:26:28
9;12;59;-63;24/03/2018;21:26:38
10;12;59;-63;24/03/2018;21:26:48
11;12;59;-63;24/03/2018;21:26:58
12;12;59;-63;24/03/2018;21:27:08
13;12;59;-63;24/03/2018;21:27:18
14;12;59;-64;24/03/2018;21:27:28
15;12;59;-64;24/03/2018;21:27:38
16;12;59;-64;24/03/2018;21:27:48
17;12;59;-64;24/03/2018;21:27:58
18;12;59;-64;24/03/2018;21:28:08
19;12;59;-64;24/03/2018;21:28:18
20;12;59;-64;24/03/2018;21:28:28
21;12;59;-64;24/03/2018;21:28:38
22;12;59;-64;24/03/2018;21:28:48
23;12;59;-63;24/03/2018;21:28:58
24;12;59;-63;24/03/2018;21:29:08
25;12;59;-63;24/03/2018;21:29:18
26;12;59;-63;24/03/2018;21:29:28
27;12;59;-63;24/03/2018;21:29:38
28;12;59;-63;24/03/2018;21:29:48
29;12;59;-62;24/03/2018;21:29:58
30;12;59;-62;24/03/2018;21:30:08
31;12;59;-62;24/03/2018;21:30:18
32;12;59;-62;24/03/2018;21:30:28
33;12;59;-61;24/03/2018;21:30:38
34;12;59;-61;24/03/2018;21:30:48
35;12;59;-62;24/03/2018;21:30:58
36;12;59;-62;24/03/2018;21:31:08
37;12;59;-63;24/03/2018;21:31:18
38;12;59;-64;24/03/2018;21:31:28
39;12;59;-64;24/03/2018;21:31:38
40;12;59;-64;24/03/2018;21:31:48
41;12;59;-64;24/03/2018;21:31:58
42;12;59;-64;24/03/2018;21:32:08
43;12;59;-64;24/03/2018;21:32:18
44;12;59;-64;24/03/2018;21:32:28
45;12;59;-64;24/03/2018;21:32:38
46;12;59;-64;24/03/2018;21:32:48
47;12;59;-64;24/03/2018;21:32:58
48;12;59;-64;24/03/2018;21:33:08
49;12;59;-64;24/03/2018;21:33:18
50;12;59;-64;24/03/2018;21:33:28
51;12;59;-63;24/03/2018;21:33:38
52;12;59;-63;24/03/2018;21:33:48
53;12;59;-63;24/03/2018;21:33:58
54;12;59;-63;24/03/2018;21:34:08
55;12;59;-63;24/03/2018;21:34:18
56;12;59;-63;24/03/2018;21:34:28
57;12;59;-63;24/03/2018;21:34:38
58;12;59;-63;24/03/2018;21:34:48
59;12;59;-62;24/03/2018;21:34:58
60;12;59;-62;24/03/2018;21:35:08
61;12;59;-62;24/03/2018;21:35:18

1;11;60;-62;24/03/2018;21:44:58
2;11;60;-62;24/03/2018;21:45:08
3;11;60;-61;24/03/2018;21:45:18
4;11;60;-61;24/03/2018;21:45:28
5;11;60;-61;24/03/2018;21:45:38
6;11;60;-61;24/03/2018;21:45:48
7;11;60;-61;24/03/2018;21:45:58
8;11;60;-61;24/03/2018;21:46:08
9;11;60;-61;24/03/2018;21:46:18
10;11;60;-61;24/03/2018;21:46:28
11;11;60;-61;24/03/2018;21:46:38
12;11;60;-61;24/03/2018;21:46:48
13;11;60;-61;24/03/2018;21:46:58
14;11;60;-61;24/03/2018;21:47:08
15;11;60;-61;24/03/2018;21:47:18
16;11;60;-61;24/03/2018;21:47:28
17;11;60;-61;24/03/2018;21:47:38
18;11;60;-61;24/03/2018;21:47:48
19;11;60;-61;24/03/2018;21:47:58
20;11;60;-61;24/03/2018;21:48:08
21;11;60;-61;24/03/2018;21:48:18
22;11;60;-61;24/03/2018;21:48:28
23;11;60;-61;24/03/2018;21:48:38
24;11;60;-61;24/03/2018;21:48:48
25;11;60;-61;24/03/2018;21:48:58
26;11;60;-61;24/03/2018;21:49:08
27;11;60;-61;24/03/2018;21:49:18
28;11;60;-61;24/03/2018;21:49:28
29;11;60;-61;24/03/2018;21:49:38
30;11;60;-61;24/03/2018;21:49:48
31;11;60;-61;24/03/2018;21:49:58
32;11;61;-61;24/03/2018;21:50:08
33;11;61;-61;24/03/2018;21:50:18
34;11;61;-61;24/03/2018;21:50:28
35;11;61;-61;24/03/2018;21:50:38
36;11;61;-61;24/03/2018;21:50:48
37;11;61;-61;24/03/2018;21:50:58
38;11;61;-61;24/03/2018;21:51:08
39;11;61;-61;24/03/2018;21:51:18
40;11;61;-61;24/03/2018;21:51:28
41;11;61;-61;24/03/2018;21:51:38
42;11;61;-61;24/03/2018;21:51:48
43;11;61;-61;24/03/2018;21:51:58
44;11;61;-60;24/03/2018;21:52:08
45;11;61;-60;24/03/2018;21:52:18
46;11;61;-60;24/03/2018;21:52:28
47;11;61;-60;24/03/2018;21:52:38
48;11;61;-60;24/03/2018;21:52:48
49;11;61;-60;24/03/2018;21:52:58
50;11;61;-60;24/03/2018;21:53:08
51;11;61;-60;24/03/2018;21:53:18
52;11;61;-60;24/03/2018;21:53:28
53;11;61;-61;24/03/2018;21:53:38
54;11;61;-61;24/03/2018;21:53:48
55;11;61;-61;24/03/2018;21:53:58
56;11;61;-61;24/03/2018;21:54:08
57;11;61;-61;24/03/2018;21:54:18
58;11;61;-61;24/03/2018;21:54:28
59;11;61;-61;24/03/2018;21:54:38
60;11;61;-61;24/03/2018;21:54:48
61;11;61;-61;24/03/2018;21:54:58
62;11;61;-61;24/03/2018;21:55:08
63;11;61;-61;24/03/2018;21:55:18
64;11;61;-61;24/03/2018;21:55:28

1;11;62;-62;24/03/2018;22:07:18
2;11;62;-62;24/03/2018;22:07:28
3;11;62;-62;24/03/2018;22:07:38
4;11;62;-62;24/03/2018;22:07:48
5;11;62;-62;24/03/2018;22:07:58
6;11;62;-62;24/03/2018;22:08:08
7;11;62;-62;24/03/2018;22:08:18
8;11;62;-62;24/03/2018;22:08:28
9;11;62;-62;24/03/2018;22:08:38
10;11;62;-62;24/03/2018;22:08:48
11;11;62;-62;24/03/2018;22:08:58
12;11;62;-62;24/03/2018;22:09:08
13;11;62;-62;24/03/2018;22:09:18
14;11;62;-62;24/03/2018;22:09:28
15;11;62;-62;24/03/2018;22:09:38
16;11;62;-62;24/03/2018;22:09:48
17;11;62;-62;24/03/2018;22:09:58
18;11;62;-62;24/03/2018;22:10:08
19;11;62;-62;24/03/2018;22:10:18
20;11;62;-62;24/03/2018;22:10:28
21;11;62;-62;24/03/2018;22:10:38
22;11;62;-62;24/03/2018;22:10:48
