cicle;temperature;humidity;RSSI;date;hour
1;14;65;-96;25/03/2018;14:05:58
2;14;65;-96;25/03/2018;14:06:08
3;14;65;-97;25/03/2018;14:06:18
4;14;65;-97;25/03/2018;14:06:28
5;14;66;-98;25/03/2018;14:06:38
6;14;66;-98;25/03/2018;14:06:48
7;14;66;-98;25/03/2018;14:06:58
8;14;66;-98;25/03/2018;14:07:08
9;14;66;-98;25/03/2018;14:07:18
10;14;66;-98;25/03/2018;14:07:28
11;14;66;-98;25/03/2018;14:07:38
12;14;66;-98;25/03/2018;14:07:48
13;14;66;-98;25/03/2018;14:07:58
14;14;66;-98;25/03/2018;14:08:08
15;14;66;-98;25/03/2018;14:08:18
16;14;66;-98;25/03/2018;14:08:28
17;14;66;-98;25/03/2018;14:08:38
18;14;66;-98;25/03/2018;14:08:48
19;14;66;-98;25/03/2018;14:08:58
20;14;66;-98;25/03/2018;14:09:08
21;14;66;-98;25/03/2018;14:09:18
22;14;66;-98;25/03/2018;14:09:28
23;14;66;-98;25/03/2018;14:09:38
24;14;66;-98;25/03/2018;14:09:48
25;14;66;-98;25/03/2018;14:09:58
26;14;66;-98;25/03/2018;14:10:08
27;14;66;-97;25/03/2018;14:10:18
28;14;66;-97;25/03/2018;14:10:28
29;14;66;-97;25/03/2018;14:10:38
30;14;66;-97;25/03/2018;14:10:48
31;14;66;-97;25/03/2018;14:10:58
32;14;66;-97;25/03/2018;14:11:08
33;14;66;-97;25/03/2018;14:11:18
34;14;66;-97;25/03/2018;14:11:28
35;14;66;-97;25/03/2018;14:11:38
36;14;66;-97;25/03/2018;14:11:48
37;14;66;-97;25/03/2018;14:11:58
38;14;66;-97;25/03/2018;14:12:08
39;14;66;-97;25/03/2018;14:12:18
40;14;66;-97;25/03/2018;14:12:28
41;14;66;-98;25/03/2018;14:12:38
42;14;66;-98;25/03/2018;14:12:48
43;14;66;-98;25/03/2018;14:12:58
44;14;66;-98;25/03/2018;14:13:08
45;14;66;-98;25/03/2018;14:13:18
46;14;66;-98;25/03/2018;14:13:28
47;14;66;-98;25/03/2018;14:13:38
48;14;66;-98;25/03/2018;14:13:48
49;14;66;-98;25/03/2018;14:13:58
50;14;66;-98;25/03/2018;14:14:08
51;14;66;-98;25/03/2018;14:14:18
52;14;66;-98;25/03/2018;14:14:28
53;14;66;-98;25/03/2018;14:14:38
54;14;66;-98;25/03/2018;14:14:48
55;14;66;-98;25/03/2018;14:14:58
56;14;66;-97;25/03/2018;14:15:08
57;14;66;-97;25/03/2018;14:15:18
58;14;66;-97;25/03/2018;14:15:28
59;14;66;-97;25/03/2018;14:15:38
