cicle;temperature;humidity;RSSI;date;hour
1;16;46;-84;24/03/2018;15:02:08
2;16;46;-84;24/03/2018;15:02:18
3;16;46;-84;24/03/2018;15:02:28
4;16;46;-84;24/03/2018;15:02:38
5;16;46;-84;24/03/2018;15:02:48
6;16;46;-84;24/03/2018;15:02:58
7;16;46;-84;24/03/2018;15:03:08
8;16;46;-85;24/03/2018;15:03:18
9;16;46;-85;24/03/2018;15:03:28
10;16;46;-85;24/03/2018;15:03:38
11;16;46;-85;24/03/2018;15:03:48
12;16;46;-85;24/03/2018;15:03:58
13;16;46;-84;24/03/2018;15:04:08
14;16;46;-84;24/03/2018;15:04:18
15;16;46;-84;24/03/2018;15:04:28
16;16;46;-84;24/03/2018;15:04:38
17;16;46;-84;24/03/2018;15:04:48
18;16;46;-84;24/03/2018;15:04:58
19;16;46;-84;24/03/2018;15:05:08
20;16;46;-84;24/03/2018;15:05:18
21;16;46;-84;24/03/2018;15:05:28
22;16;46;-85;24/03/2018;15:05:38
23;16;46;-85;24/03/2018;15:05:48
24;16;46;-85;24/03/2018;15:05:58
25;16;46;-84;24/03/2018;15:06:08
26;16;46;-84;24/03/2018;15:06:18
27;16;46;-84;24/03/2018;15:06:28
28;16;46;-84;24/03/2018;15:06:38
29;16;46;-84;24/03/2018;15:06:48
30;16;46;-85;24/03/2018;15:06:58
31;16;46;-85;24/03/2018;15:07:08
32;16;46;-84;24/03/2018;15:07:18
33;16;46;-84;24/03/2018;15:07:28
34;16;46;-84;24/03/2018;15:07:38
35;16;46;-84;24/03/2018;15:07:48
36;16;46;-84;24/03/2018;15:07:58
37;16;46;-84;24/03/2018;15:08:08
38;16;46;-84;24/03/2018;15:08:18
39;16;46;-84;24/03/2018;15:08:28
40;16;46;-84;24/03/2018;15:08:38
41;16;46;-84;24/03/2018;15:08:48
42;16;46;-84;24/03/2018;15:08:58
43;16;46;-84;24/03/2018;15:09:08
44;16;46;-84;24/03/2018;15:09:18
45;16;46;-84;24/03/2018;15:09:28
46;16;46;-84;24/03/2018;15:09:38
47;16;46;-84;24/03/2018;15:09:48
48;16;46;-85;24/03/2018;15:09:58
49;16;46;-85;24/03/2018;15:10:08
50;16;46;-84;24/03/2018;15:10:18
51;16;46;-84;24/03/2018;15:10:28
52;16;46;-84;24/03/2018;15:10:38
53;16;46;-84;24/03/2018;15:10:48
54;16;46;-85;24/03/2018;15:10:58
55;16;46;-85;24/03/2018;15:11:08
56;16;46;-85;24/03/2018;15:11:18
57;16;46;-85;24/03/2018;15:11:28
58;16;46;-85;24/03/2018;15:11:38
59;16;46;-85;24/03/2018;15:11:48
60;16;46;-85;24/03/2018;15:11:58
61;16;46;-85;24/03/2018;15:12:08
62;16;46;-85;24/03/2018;15:12:18
63;16;46;-84;24/03/2018;15:12:28

1;16;46;-83;24/03/2018;15:20:28
2;16;46;-83;24/03/2018;15:20:38
3;16;46;-83;24/03/2018;15:20:48
4;16;46;-83;24/03/2018;15:20:58
5;16;46;-83;24/03/2018;15:21:08
6;16;46;-83;24/03/2018;15:21:18
7;16;46;-83;24/03/2018;15:21:28
8;16;46;-83;24/03/2018;15:21:38
9;16;46;-83;24/03/2018;15:21:48
10;16;46;-83;24/03/2018;15:21:58
11;16;46;-84;24/03/2018;15:22:08
12;16;46;-84;24/03/2018;15:22:18
13;16;46;-84;24/03/2018;15:22:28
14;16;46;-84;24/03/2018;15:22:38
15;16;46;-84;24/03/2018;15:22:48
16;16;46;-84;24/03/2018;15:22:58
17;16;46;-84;24/03/2018;15:23:08
18;16;46;-84;24/03/2018;15:23:18
19;16;46;-84;24/03/2018;15:23:28
20;16;46;-84;24/03/2018;15:23:38
21;16;46;-84;24/03/2018;15:23:48
22;16;46;-84;24/03/2018;15:23:58
23;16;46;-85;24/03/2018;15:24:08
24;16;46;-85;24/03/2018;15:24:18
25;16;46;-85;24/03/2018;15:24:28
26;16;46;-85;24/03/2018;15:24:38
27;16;46;-85;24/03/2018;15:24:48
28;16;46;-85;24/03/2018;15:24:58
29;16;46;-86;24/03/2018;15:25:08
30;16;46;-86;24/03/2018;15:25:18
31;16;46;-86;24/03/2018;15:25:28
32;16;46;-86;24/03/2018;15:25:38
33;16;46;-83;24/03/2018;15:25:48
34;16;46;-83;24/03/2018;15:25:58
35;16;46;-83;24/03/2018;15:26:08
36;16;46;-83;24/03/2018;15:26:18
37;16;46;-83;24/03/2018;15:26:28
38;16;46;-83;24/03/2018;15:26:38
39;16;46;-83;24/03/2018;15:26:48
40;16;46;-83;24/03/2018;15:26:58
41;16;46;-83;24/03/2018;15:27:08
42;16;46;-83;24/03/2018;15:27:18
43;16;46;-83;24/03/2018;15:27:28
44;16;46;-83;24/03/2018;15:27:38
45;16;46;-83;24/03/2018;15:27:48
46;16;46;-83;24/03/2018;15:27:58
47;16;46;-83;24/03/2018;15:28:08
48;16;46;-83;24/03/2018;15:28:18
49;16;46;-83;24/03/2018;15:28:28
50;16;46;-83;24/03/2018;15:28:38
51;16;46;-83;24/03/2018;15:28:48
52;16;46;-83;24/03/2018;15:28:58
53;16;46;-83;24/03/2018;15:29:08
54;16;46;-83;24/03/2018;15:29:18
55;16;46;-83;24/03/2018;15:29:28
56;16;46;-83;24/03/2018;15:29:38
57;16;46;-83;24/03/2018;15:29:48
58;16;46;-83;24/03/2018;15:29:58
59;16;46;-83;24/03/2018;15:30:08
60;16;47;-83;24/03/2018;15:30:18
61;16;47;-83;24/03/2018;15:30:28
62;16;47;-83;24/03/2018;15:30:38

1;16;47;-83;24/03/2018;15:36:58
2;16;47;-83;24/03/2018;15:37:08
3;16;47;-83;24/03/2018;15:37:18
4;16;47;-83;24/03/2018;15:37:28
5;16;47;-83;24/03/2018;15:37:38
6;16;47;-83;24/03/2018;15:37:48
7;16;47;-83;24/03/2018;15:37:58
8;16;47;-83;24/03/2018;15:38:08
9;16;47;-83;24/03/2018;15:38:18
10;16;47;-83;24/03/2018;15:38:28
11;16;47;-83;24/03/2018;15:38:38
12;16;47;-83;24/03/2018;15:38:48
13;16;47;-83;24/03/2018;15:38:58
14;16;47;-83;24/03/2018;15:39:08
15;16;47;-83;24/03/2018;15:39:18
16;16;47;-83;24/03/2018;15:39:28
17;16;47;-83;24/03/2018;15:39:38
18;16;47;-83;24/03/2018;15:39:48
19;16;47;-83;24/03/2018;15:39:58
20;16;47;-83;24/03/2018;15:40:08
21;16;47;-83;24/03/2018;15:40:18
22;16;47;-83;24/03/2018;15:40:28
23;16;47;-82;24/03/2018;15:40:38
24;16;47;-82;24/03/2018;15:40:48
25;16;47;-82;24/03/2018;15:40:58
26;16;47;-82;24/03/2018;15:41:08
27;16;47;-82;24/03/2018;15:41:18
28;16;47;-82;24/03/2018;15:41:28
29;16;47;-82;24/03/2018;15:41:38
30;16;47;-82;24/03/2018;15:41:48
31;16;47;-82;24/03/2018;15:41:58
32;16;47;-82;24/03/2018;15:42:08
33;16;47;-82;24/03/2018;15:42:18
34;16;47;-82;24/03/2018;15:42:28
35;16;47;-82;24/03/2018;15:42:38
36;16;47;-82;24/03/2018;15:42:48
37;16;47;-82;24/03/2018;15:42:58
38;16;47;-82;24/03/2018;15:43:08
39;16;47;-82;24/03/2018;15:43:18
40;16;47;-82;24/03/2018;15:43:28
41;16;47;-82;24/03/2018;15:43:38
42;16;47;-82;24/03/2018;15:43:48
43;16;47;-82;24/03/2018;15:43:58
44;16;47;-82;24/03/2018;15:44:08
45;16;47;-82;24/03/2018;15:44:18
46;16;47;-82;24/03/2018;15:44:28
47;16;47;-82;24/03/2018;15:44:38
48;16;47;-82;24/03/2018;15:44:48
49;16;47;-82;24/03/2018;15:44:58
50;16;47;-82;24/03/2018;15:45:08
51;16;47;-82;24/03/2018;15:45:18
52;16;47;-82;24/03/2018;15:45:28
53;16;47;-82;24/03/2018;15:45:38
54;16;47;-82;24/03/2018;15:45:48
55;16;47;-82;24/03/2018;15:45:58
56;16;47;-82;24/03/2018;15:46:08
57;16;47;-82;24/03/2018;15:46:18
58;16;47;-82;24/03/2018;15:46:28
59;16;47;-82;24/03/2018;15:46:38
60;16;47;-82;24/03/2018;15:46:48
61;16;47;-82;24/03/2018;15:46:58
62;16;47;-82;24/03/2018;15:47:08
63;16;47;-82;24/03/2018;15:47:18
64;16;47;-82;24/03/2018;15:47:28

1;16;48;-82;24/03/2018;15:55:18
2;16;48;-82;24/03/2018;15:55:28
3;16;48;-82;24/03/2018;15:55:38
4;16;48;-82;24/03/2018;15:55:48
5;16;48;-82;24/03/2018;15:55:58
6;16;48;-82;24/03/2018;15:56:08
7;16;48;-82;24/03/2018;15:56:18
8;16;48;-82;24/03/2018;15:56:28
